uniq_id,name,name_s,season,Premiere,Episode,episode_duration,channel,permission,writer,actor1,actor2,actor3,genre1,genre2,genre3,genre4,genre5,aka1,aka2,aka3,country,language,IMDb,score,review,5star,4star,3star,2star,1star
https://www.douban.com/doubanapp/dispatch?uri=/tv/36395359,所有女生的主播,所有女生的主播,1,2023-05-18,7,75,,,,李佳琦,,, 真人秀,,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35209738,一代匠师,一代匠师,,2023-05-21,32,45分钟,爱奇艺视频,VIP免费观看, 杨金远,侯勇,斓曦,孙雪宁, 剧情,历史,,,, 六和堂,木上花,,中国大陆,汉语普通话,tt27844110,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35810499,江湖少年诀,江湖少年诀,,2023-01-10,20,8分钟,芒果TV,VIP免费观看, 雪珊瑚,陈俊宇,李沛洋,周微, 悬疑,古装,,,, 夜中城,白骨案,式微,中国大陆,汉语普通话,,5.6,848,4.2%,4.2%,38.9%,29.2%,8.3%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36243281,又见爱人,又见爱人,,2023-02-07,6,90分钟,,,,杨迪,郭柯宇,佟晨洁, 真人秀,,,,,,,,中国大陆,汉语普通话,,7.5,552,20.7%,20.7%,38.6%,3.6%,0.7%
https://www.douban.com/doubanapp/dispatch?uri=/tv/34868340,你是我的永恒星辰,你是我的永恒星辰,,2023-02-03,22,44分钟,爱奇艺视频,VIP免费观看, 于可欣,蒋依依,佟梦实,张炯敏, 爱情,古装,,,,,,,中国大陆,汉语普通话,tt26673731,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/34868340,你是我的永恒星辰,你是我的永恒星辰,,2023-02-03,22,44分钟,优酷视频,VIP免费观看, 于可欣,蒋依依,佟梦实,张炯敏, 爱情,古装,,,,,,,中国大陆,汉语普通话,tt26673731,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36302508,婚事,婚事,,2023-03-11,27,10,芒果TV,VIP免费观看, 贾航,樊治欣,屈梦汝,黄灏楠, 剧情,爱情,悬疑,,,,,,中国大陆,汉语普通话,,6.0,851,11.1%,11.1%,45.8%,16.7%,11.1%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36206654,最强大脑 第十季,最强大脑,,2023-01-06,12,,爱奇艺视频,VIP免费观看,,,,, 真人秀,,,,,,,,中国大陆,汉语普通话,,6.6,1839,9.2%,9.2%,46.9%,10.5%,3.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36206654,最强大脑 第十季,最强大脑,,2023-01-06,12,,腾讯视频,VIP免费观看,,,,, 真人秀,,,,,,,,中国大陆,汉语普通话,,6.6,1839,9.2%,9.2%,46.9%,10.5%,3.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36206654,最强大脑 第十季,最强大脑,,2023-01-06,12,,优酷视频,VIP免费观看,,,,, 真人秀,,,,,,,,中国大陆,汉语普通话,,6.6,1839,9.2%,9.2%,46.9%,10.5%,3.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36207286,拜托了！别宠我 第五季,拜托了！别宠我,,2023-01-30,27,20分钟,腾讯视频,VIP免费观看,,张淼怡,金贤正,普普, 剧情,爱情,短片,奇幻,, 拜托了别宠我5,拜托了别宠我 最终篇,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/26776477,凌云志,凌云志,,2023-04-13,43,45分钟,优酷视频,VIP免费观看, 袁帅,林峯,蒋梦婕,吴克群, 剧情,奇幻,古装,,, 大泼猴,The Legends of Monkey King,,中国大陆,汉语普通话,tt6422442,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36222003,老广的味道 第八季,老广的味道,8,2023-01-27,4,47分钟,哔哩哔哩,VIP免费观看,,,,, 纪录片,,,,,,,,中国大陆,汉语普通话,,7.3,731,21.7%,21.7%,25.3%,7.2%,4.8%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36191209,神澜奇域无双珠Ⅱ,神澜奇域无双珠Ⅱ,2,2023-01-14,15,22分钟,爱奇艺视频,VIP免费观看, 钟林,边江,史泽鲲,邱秋, 动作,动画,奇幻,冒险,古装, 神澜奇域无双珠 第二季,神澜奇域无双珠之红宝篇,The Land of Miracles Ⅱ,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36020394,替嫁新娘,替嫁新娘,,2023-04-20,30,8,优酷视频,VIP免费观看, 郑无糖,包涵,吴明晶,潘薏淳, 爱情,古装,,,, 替嫁千金,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35924862,与卿书,与卿书,1,2023-02-14,24,35分钟,芒果TV,VIP免费观看, 罗海,黄羿,王弘毅,柯颖, 爱情,古装,,,,,,,中国大陆,汉语普通话,tt26743816,4.7,1042,4.4%,4.4%,27.9%,36.8%,22.1%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35496389,耀眼的你啊,耀眼的你啊,,2023-01-25,35,45分钟,爱奇艺视频,VIP免费观看, 李晓奇,殷桃,刘以豪,任重, 剧情,爱情,家庭,,, 女人万岁,Good Women,,中国大陆,汉语普通话,tt23840732,4.9,5539,2.5%,2.5%,37.6%,29.9%,20.3%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35267996,我的刺猬女孩之念念不忘,我的刺猬女孩之念念不忘,2,2023-02-21,24,,优酷视频,VIP免费观看, 明翡,李逸男,天爱,周历杰, 剧情,爱情,悬疑,,, 我的刺猬女孩2,我的刺猬女孩 第二季,,中国大陆,汉语普通话,,6.8,1551,17.4%,17.4%,43.5%,9.8%,5.4%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36251628,苏东坡,苏东坡,,2023-02-17,6,,腾讯视频,VIP免费观看,,,,, 纪录片,,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35259520,泰版放羊的星星,泰版放羊的星星,,2023-04-19,24,50分钟,芒果TV,VIP免费观看,,塔那帕特·卡维拉,安嘉莎·蒙坤莎麦,苏珊娜·雷诺, 爱情,,,,, จันทร์กลางใจ,My Lucky Star,Moon in the Heart,泰国,泰语,tt16080204,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36055641,影后的复仇,影后的复仇,,2023-04-18,20,7分钟,腾讯视频,VIP免费观看, 皇甫佳敏,李沐宸,,, 剧情,爱情,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35684037,101次抢婚,101次抢婚,,2023-03-17,24,30分钟,优酷视频,VIP免费观看,,金泽,陈姝君,丰楚轩, 剧情,,,,, 爱你，是我的地老天荒,,,中国大陆,汉语普通话,,4.2,950,1.7%,1.7%,28.3%,38.3%,28.3%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35765789,青春之城,青春之城,,2023-04-12,33,45分钟,央视频,VIP免费观看, 李涛,秦海璐,林雨申,热依扎, 剧情,,,,, 从这里开始,,,中国大陆,汉语普通话,tt27493745,7.2,3376,20.8%,20.8%,36.9%,5.1%,4.7%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35371193,温德瑞拉日记,温德瑞拉日记,,2023-02-13,24,45分钟,优酷视频,VIP免费观看, 南镇,宋妍霏,于朦胧,刘佳, 剧情,,,,, Wenderella Diary,,,中国大陆,汉语普通话,tt26737845,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36207403,下酒菜,下酒菜,,2023-01-12,8,20分钟,,,,张光北,,, 纪录片,,,,,,,,中国大陆,汉语普通话,,6.7,475,18.6%,18.6%,30.0%,14.8%,8.1%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35679817,长剑风云 第二季,长剑风云,2,2023-04-26,10,35分钟,哔哩哔哩,VIP免费观看, 萨拉雷,云鹤追,韦琪,景向谁依, 动画,,,,, 长剑风云贰之东邦一姐,"Long Sword, Wind and Cloud Ⅱ",,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35679824,我家大师兄有点靠谱,我家大师兄有点靠谱,3,2023-01-06,13,18分钟,哔哩哔哩,VIP免费观看, 王文琦,,,, 动画,,,,, 我家大师兄脑子有坑 第三季,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36287315,帐篷营业中,帐篷营业中,,2023-04-26,,60分钟,优酷视频,免费观看,,陆虎,王栎鑫,张远, 真人秀,,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35461574,乡村爱情15,乡村爱情15,,2023-01-12,40,45分钟,,, 李海兵,赵本山,毕畅,唐鉴军, 喜剧,爱情,,,,,,,中国大陆,汉语普通话,,6.5,2398,16.9%,16.9%,49.4%,9.8%,7.8%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35716651,许你万家灯火,许你万家灯火,,2023-03-01,35,,优酷视频,VIP免费观看, 黄剑东,郑业成,刘芮麟,李兰迪, 剧情,,,,, 硬核时代,,,中国大陆,汉语普通话,tt26929972,6.7,2260,19.7%,19.7%,37.3%,10.6%,9.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35716651,许你万家灯火,许你万家灯火,,2023-03-01,35,,爱奇艺视频,VIP免费观看, 黄剑东,郑业成,刘芮麟,李兰迪, 剧情,,,,, 硬核时代,,,中国大陆,汉语普通话,tt26929972,6.7,2260,19.7%,19.7%,37.3%,10.6%,9.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35716651,许你万家灯火,许你万家灯火,,2023-03-01,35,,芒果TV,VIP免费观看, 黄剑东,郑业成,刘芮麟,李兰迪, 剧情,,,,, 硬核时代,,,中国大陆,汉语普通话,tt26929972,6.7,2260,19.7%,19.7%,37.3%,10.6%,9.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35716651,许你万家灯火,许你万家灯火,,2023-03-01,35,,央视频,VIP免费观看, 黄剑东,郑业成,刘芮麟,李兰迪, 剧情,,,,, 硬核时代,,,中国大陆,汉语普通话,tt26929972,6.7,2260,19.7%,19.7%,37.3%,10.6%,9.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35716651,许你万家灯火,许你万家灯火,,2023-03-01,35,,哔哩哔哩,VIP免费观看, 黄剑东,郑业成,刘芮麟,李兰迪, 剧情,,,,, 硬核时代,,,中国大陆,汉语普通话,tt26929972,6.7,2260,19.7%,19.7%,37.3%,10.6%,9.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36358100,光合计划,光合计划,1,2023-04-10,8,29分钟,腾讯视频,免费观看, 袁舟鹂,刘钧,冯兵,陈放, 短片,,,,, 正午阳光“光合”影视人才圆梦计划,,,中国大陆,汉语普通话,,7.4,923,21.7%,21.7%,33.2%,6.5%,2.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35438293,甜小姐与冷先生,甜小姐与冷先生,,2023-05-08,30,45分钟,优酷视频,VIP免费观看, 秘天慧,王子文,金瀚,徐洁儿, 剧情,爱情,,,,,,,中国大陆,汉语普通话,tt27678448,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35208398,春日暖阳,春日暖阳,,2023-03-13,40,45分钟,,, 王海鸰,黄子韬,吴刚,孙怡, 剧情,,,,, 冬日暖阳,新名利场,表演者,中国大陆,汉语普通话,tt27121862,5.9,2826,15.0%,15.0%,20.4%,17.0%,21.8%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35789731,夜城赋,夜城赋,,2023-01-05,16,40,,, 任增超,袁昊,嘉泽,李哲豪, 喜剧,爱情,古装,,, 夜郎自大,,,中国大陆,汉语普通话,,6.8,2643,9.6%,9.6%,35.4%,11.8%,3.4%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36381766,妻不可欺,妻不可欺,,2023-05-18,26,10分钟,优酷视频,VIP免费观看, 阿娇,穆乐恩,李星昊,汪颖菲, 剧情,爱情,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35683871,打开生活的正确方式,打开生活的正确方式,,2023-01-24,40,45分钟,优酷视频,VIP免费观看, 木容,黄渤,梅婷,朱珠, 剧情,,,,, Turn On The Right Way Of Life,,,中国大陆,汉语普通话,tt26247680,4.3,19403,7.9%,7.9%,15.7%,27.6%,40.8%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36222005,四时好,四时好,,2023-01-31,20,10分钟,腾讯视频,VIP免费观看, 杨潇叶,胡丹丹,赖禧龙,程宇峰, 剧情,爱情,短片,古装,, 殿下四时好,,,中国大陆,汉语普通话,,6.2,1310,9.6%,9.6%,49.0%,18.3%,4.8%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36395362,院人全年无休计划,院人全年无休计划,1,2023-04-21,10,100min,,,,蒲熠星,郭文韬,齐思钧, 真人秀,,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36363024,完美世界 特别篇,完美世界,,2023-05-12,130,30分钟,,,,,,, 动作,动画,奇幻,冒险,古装, 完美世界之七神下界,Perfect World SP,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35231017,恩爱两不疑,恩爱两不疑,,2023-04-06,30,45分钟,爱奇艺视频,VIP免费观看, 石澳京,宋妍霏,张昊唯,马栗, 剧情,爱情,古装,,, 两不疑,,,中国大陆,汉语普通话,tt26697171,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35231017,恩爱两不疑,恩爱两不疑,,2023-04-06,30,45分钟,芒果TV,VIP免费观看, 石澳京,宋妍霏,张昊唯,马栗, 剧情,爱情,古装,,, 两不疑,,,中国大陆,汉语普通话,tt26697171,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35559714,情满九道弯,情满九道弯,,2023-02-17,40,45分钟,优酷视频,VIP免费观看, 王之理,韩东君,热依扎,陈瑶, 剧情,,,,,,,,中国大陆,汉语普通话,tt23635530,5.0,4809,7.5%,7.5%,26.1%,20.8%,30.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35590235,骑着鱼的猫,骑着鱼的猫,,2023-02-14,24,45分钟,爱奇艺视频,VIP免费观看, 陈希,吕小雨,罗正,林妍柔, 爱情,,,,, 总裁请闭嘴,A Cat and a Fish,,新加坡,汉语普通话,,5.7,1254,8.8%,8.8%,37.5%,23.8%,12.5%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36099925,了不起！舞社 第二季,了不起！舞社,,2023-04-08,10,60分钟,优酷视频,VIP免费观看,,杨丞琳,郑秀妍,高瀚宇, 真人秀,,,,, 了不起！舞社2,,,中国大陆,汉语普通话,,6.9,1492,10.1%,10.1%,36.7%,6.5%,4.4%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35505691,今生也是第一次,今生也是第一次,,2023-01-27,14,65分钟,咪咕视频,VIP免费观看, 张巍,王子文,唐艺昕,胡杏儿, 剧情,,,,,,,,中国大陆,汉语普通话,tt26390155,6.9,4367,21.6%,21.6%,24.4%,11.6%,9.1%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35505691,今生也是第一次,今生也是第一次,,2023-01-27,14,65分钟,芒果TV,VIP免费观看, 张巍,王子文,唐艺昕,胡杏儿, 剧情,,,,,,,,中国大陆,汉语普通话,tt26390155,6.9,4367,21.6%,21.6%,24.4%,11.6%,9.1%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35235595,左手上篮,左手上篮,,2023-02-02,8,20分钟,腾讯视频,VIP免费观看, 李肸,钟巍,贺文潇,傅晨阳, 剧情,动画,运动,,, Left-Hand Layup!,,,中国大陆,汉语普通话,,7.7,2343,31.5%,31.5%,19.3%,9.6%,3.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35679794,爱幽的密室,爱幽的密室,,2023-04-12,16,18,哔哩哔哩,VIP免费观看, 尹仕坦,幽舞越山,郝祥海,藤新, 动画,,,,, X&Y,Aiyou's Secret Room,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36395125,西风烈烈,西风烈烈,,2023-05-20,20,10分钟,腾讯视频,VIP免费观看, 武洋,陈奕龙,王路晴,范迪禹, 爱情,武侠,古装,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35524545,不就是拔河么,不就是拔河么,,2023-04-18,24,40分钟,爱奇艺视频,VIP免费观看, 袁国新,陈靖可,易大千,印小天, 剧情,运动,,,,,,,中国大陆,汉语普通话,tt27641294,7.5,1697,31.0%,31.0%,19.0%,8.9%,5.7%
https://www.douban.com/doubanapp/dispatch?uri=/tv/26163486,春家小姐是讼师,春家小姐是讼师,,2023-03-24,20,,爱奇艺视频,VIP免费观看, 柳暗花溟,庄达菲,黄俊捷,樊治欣, 剧情,爱情,古装,,, 美人谋律,,,中国大陆,汉语普通话,,6.4,1901,14.1%,14.1%,33.8%,17.6%,9.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/30272766,卧底警花,卧底警花,,2023-05-12,35,40,爱奇艺视频,VIP免费观看, 葛亚军,邹元清,鲁诺,黄俊鹏, 剧情,,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/30272766,卧底警花,卧底警花,,2023-05-12,35,40,哔哩哔哩,VIP免费观看, 葛亚军,邹元清,鲁诺,黄俊鹏, 剧情,,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35352387,择君记,择君记,,2023-01-11,30,45分钟,腾讯视频,VIP免费观看, 饶俊,张雪迎,邢昭林,王以纶, 喜剧,爱情,古装,,, 两只前夫一台戏,,,中国大陆,汉语普通话,,4.3,3551,4.9%,4.9%,21.7%,35.3%,32.6%
https://www.douban.com/doubanapp/dispatch?uri=/tv/26743542,转角之恋,转角之恋,,2023-03-09,39,45分钟,咪咕视频,免费观看, 周艺飞,蒋雯丽,明道,郑凯, 剧情,爱情,,,,,,,中国大陆,汉语普通话,tt27952863,3.0,4478,3.2%,3.2%,5.8%,20.0%,69.7%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36415573,出海,出海,,2023-05-23,6,,腾讯视频,VIP免费观看,,王卫亚,黎明,涂与豪, 纪录片,,,,, Chasing the Tide,,,中国大陆,汉语普通话,,8.2,661,33.8%,33.8%,18.2%,2.2%,0.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36117912,沧元图,沧元图,,2023-06-22,26,23分钟,优酷视频,VIP免费观看, 曾元俊,三石,段艺璇,马正阳, 动作,动画,奇幻,古装,, Azure Legacy,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36036471,拜托了！别宠我 第四季,拜托了！别宠我,,2023-01-05,24,15分钟,腾讯视频,VIP免费观看, 王玉玉,张淼怡,金贤正,普普, 爱情,短片,古装,,, 拜托了别宠我4,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35231763,心想事成,心想事成,,2023-03-09,36,45分钟,爱奇艺视频,VIP免费观看, 苏蓬,毛晓彤,张俪,李泽锋, 剧情,,,,,,,,中国大陆,汉语普通话,tt26935930,5.5,9681,6.0%,6.0%,39.7%,19.0%,17.4%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36093592,夜夜相见不识君,夜夜相见不识君,,2023-03-25,24,10,腾讯视频,VIP免费观看, 魏兵 第五编剧工作室 ​,李菲,孙雪宁,于轩晨, 剧情,悬疑,古装,,,,,,中国大陆,汉语普通话,,5.6,1224,4.5%,4.5%,47.3%,27.7%,8.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36085705,结婚吗？好的！,结婚吗？好的！,,2023-05-17,30,,腾讯视频,VIP免费观看, 木白,何昶希,鞠可儿,马丽亚,,,,,, Ready For Love,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35376912,少年江湖,少年江湖,,2023-05-26,24,45分钟,爱奇艺视频,VIP免费观看, 左曌阳,敖瑞鹏,邓超元,宗元圆, 剧情,爱情,古装,,, 我才不要当盟主,,,中国大陆,汉语普通话,tt27851635,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36052989,半熟恋人 第二季,半熟恋人,,2023-02-07,,,腾讯视频,VIP免费观看,,陈妍希,杜海涛,庞博, 爱情,真人秀,,,, 半熟恋人2,,,中国大陆,汉语普通话,,5.3,6563,5.7%,5.7%,38.3%,27.6%,15.1%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36055455,狐妖小红娘 无暮篇,狐妖小红娘,,2023-06-24,20,,,,,,,, 动画,,,,, Fox Spirit Matchmaker,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35496379,理科生坠入情网,理科生坠入情网,,2023-03-15,24,,爱奇艺视频,VIP免费观看, 张璐,刘奕畅,吴佳怡,陈昊蓝, 剧情,喜剧,爱情,,,,,,中国大陆,汉语普通话,,6.5,1785,14.0%,14.0%,39.7%,15.7%,6.6%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36409464,我家是个博物馆,我家是个博物馆,1,2023-05-22,12,25,,,,,,, 纪录片,,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35132925,纵有疾风起,纵有疾风起,,2023-01-01,39,45分钟,腾讯视频,VIP免费观看, 李潇,靳东,宋佳,田雨, 剧情,家庭,,,, In Spite of the Strong Wind,,,中国大陆,汉语普通话,tt25404520,5.9,15298,11.6%,11.6%,37.2%,19.0%,13.7%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36245452,惊叹俱乐部,惊叹俱乐部,,2023-03-24,10,110分钟,优酷视频,VIP免费观看, 肉怡,唐鉴军,王小利,杨树林,,,,,, 惊叹,,,中国大陆,汉语普通话,,7.8,3970,31.7%,31.7%,17.4%,4.2%,5.6%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35235539,看见缘分的少女,看见缘分的少女,,2023-03-31,24,40分钟,芒果TV,VIP免费观看, 周淼,戚砚笛,敖瑞鹏,, 喜剧,爱情,古装,,, Love Is Written In The Stars,,,中国大陆,汉语普通话,,6.6,5922,17.5%,17.5%,33.0%,16.5%,7.2%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35526252,奇妙之城 第二季,奇妙之城,,2023-03-09,6,45分钟,优酷视频,免费观看,,张杰,成毅,薛凯琪, 真人秀,,,,, 奇妙之城2,,,中国大陆,汉语普通话,,8.1,1518,33.2%,33.2%,13.6%,2.7%,2.7%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35693293,女士的品格,女士的品格,,2023-02-06,40,,芒果TV,VIP免费观看, 赵冬苓,万茜,刘敏涛,邢菲, 剧情,,,,,,,,中国大陆,汉语普通话,tt26732383,6.6,19452,14.2%,14.2%,41.7%,11.7%,6.3%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35208198,鱼生知有你,鱼生知有你,,2023-06-15,24,45分钟,优酷视频,VIP免费观看,,张耀,汤敏,肖凯中, 剧情,奇幻,,,, Fish Knows You,,,中国大陆,汉语普通话,tt28235364,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36221140,二十九,二十九,,2023-01-25,20,4分钟,,, 任小葱,杨蓉,王一菲,刘硕, 剧情,,,,, 二手店的女人们,,,中国大陆,汉语普通话,,7.5,1913,19.1%,19.1%,32.4%,2.3%,2.9%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36117913,师兄啊师兄,师兄啊师兄,1,2023-01-19,13,20分钟,优酷视频,VIP免费观看, 沈乐平,杨超然,张若瑜,陈彦亦, 喜剧,动作,动画,奇幻,古装, 我师兄实在太稳健了,My Senior Brother is Too Steady,,中国大陆,汉语普通话,,7.8,1206,26.0%,26.0%,24.7%,3.9%,1.3%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36119001,喜羊羊与灰太狼之勇闯四季城,喜羊羊与灰太狼之勇闯四季城,,2023-01-06,60,15分钟,优酷视频,VIP免费观看,,张琳,祖晴,邓玉婷, 动画,,,,, 喜羊羊与灰太狼之羊村守护者6,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36428089,一脉,一脉,,2023-06-01,7,7分钟,优酷视频,VIP免费观看,,悦儿,马树,芷彤, 纪录片,,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36438224,她与谎言,她与谎言,,2023-06-12,20,10分钟,优酷视频,VIP免费观看, 冯时,扈帷,冯熙尧,赵夕汐, 悬疑,短片,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35785240,香蕉先生不睡觉,香蕉先生不睡觉,,2023-05-30,24,,优酷视频,VIP免费观看, 曹煊凌,孔雪儿,吴宇恒,郁葱, 爱情,奇幻,,,, Keepless night,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35679784,风灵玉秀 第二季,风灵玉秀,2,2023-07-02,,,,, DDF,,,, 动作,动画,武侠,古装,, 风灵玉秀 第贰章,Soulmate Adventure Ⅱ,Spirit Wind Elegance Ⅱ,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36086325,我们的客栈,我们的客栈,,2023-01-06,12,90分钟,优酷视频,VIP免费观看,,姚晨,沙溢,唐嫣, 真人秀,,,,,,,,中国大陆,汉语普通话,,3.6,17756,6.0%,6.0%,10.7%,13.2%,63.4%
https://www.douban.com/doubanapp/dispatch?uri=/tv/35417866,刑侦笔记,刑侦笔记,,2023-05-30,12,45分钟,爱奇艺视频,VIP免费观看, 张子涵,卢杉,杨昊铭,陈牧扬, 悬疑,犯罪,,,,,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35873921,为你逆光而来,为你逆光而来,,2023-04-20,16,,,,,曹佑宁,余玥,吴昊泽, 剧情,动作,爱情,,, LOVE OF REPLICA,,,中国大陆,汉语普通话,,6.5,1906,14.1%,14.1%,39.1%,13.3%,7.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36141052,爱上她的理由,爱上她的理由,,2023-04-20,22,12分钟,,, 驹驹,苏尚卿,蔡娜,刘晴, 动画,,,,, 爱上姐姐的理由,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/36016466,展开说说,展开说说,,2023-02-03,10,45分钟,腾讯视频,VIP免费观看, 刘娴,杨笠,杨天真,易立竞, 真人秀,,,,, What Sisters Say,姐姐，这是可以说的吗？,这是可以说的,中国大陆,汉语普通话,,6.5,5864,12.5%,12.5%,42.5%,15.6%,5.0%
https://www.douban.com/doubanapp/dispatch?uri=/tv/36299880,中国婚礼 好事成双季,中国婚礼,,2023-04-23,12,90分钟,芒果TV,VIP免费观看,,袁弘,张歆艺,陆毅, 真人秀,,,,, 中国婚礼2,,,中国大陆,汉语普通话,,,,,,,,
https://www.douban.com/doubanapp/dispatch?uri=/tv/35633762,灿烂的转身,灿烂的转身,,2023-04-01,20,,爱奇艺视频,VIP免费观看, 薛晶,秦岚,邓家佳,张峻宁, 剧情,,,,, 她们的反击,姐姐的反击,,中国大陆,汉语普通话,tt27477580,6.1,4902,11.1%,11.1%,41.4%,19.0%,9.4%
