score,review,5star,4star,3star,2star,1star,director,writer,actor,genre,country,language,Premiere,season,Episode,Episode Length,aka,IMDb,name,link-href,channel,permission,web-scraper-order,web-scraper-start-url,link
7.5,1094人评价,36.4%,36.4%,22.1%,5.2%,9.1%,导演: 陈杳,,陈宥维 / 罗予彤 / 李治廷 / 宋妍霏 / 赵小棠 / 王子异 / 徐梦洁 / 周九良更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-05(中国大陆),季数: 3,集数: 10,,,,哎呀好身材 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35605459,咪咕视频,VIP免费观看,,,
7.5,1094人评价,36.4%,36.4%,22.1%,5.2%,9.1%,导演: 陈杳,,陈宥维 / 罗予彤 / 李治廷 / 宋妍霏 / 赵小棠 / 王子异 / 徐梦洁 / 周九良更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-05(中国大陆),季数: 3,集数: 10,,,,哎呀好身材 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35605459,芒果TV,VIP免费观看,,,
7.5,850人评价,20.8%,20.8%,30.0%,7.5%,0.0%,导演: 张赉 / 金嘉楠 / 吴喆 / 周洪波,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-02-10(中国大陆),,集数: 7,单集片长: 30分钟（7集）,,,烟火拾味,https://www.douban.com/doubanapp/dispatch?uri=/tv/35358519,哔哩哔哩,VIP免费观看,,,
7.6,985人评价,39.7%,39.7%,23.3%,11.0%,4.1%,导演: 曲清,,李汶翰 / 于小彤 / 利路修 / 马天宇 / 金晨 / 宋威龙 / 张雨绮 / 蔡卓妍 / 钟欣潼更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-06-19(中国大陆),,集数: 10,,又名: 完美的夏天2,,完美的夏天 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35466366,,,,,
7.7,1131人评价,33.3%,33.3%,23.8%,6.3%,3.2%,导演: 颜芳,,龙洋 / 王立群 / 康震 / 蒙曼 / 杨雨 / 郦波更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-02-13(中国大陆),,集数: 10,单集片长: 92分钟,,,中国诗词大会 第六季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35360946,,,,,
7.7,2146人评价,28.9%,28.9%,28.9%,3.6%,2.4%,,,单霁翔 / 黄觉 / 马伯骞 / 阎鹤祥,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-31(中国大陆),,集数: 12,单集片长: 60分钟,,,万里走单骑,https://www.douban.com/doubanapp/dispatch?uri=/tv/35209655,爱奇艺视频,免费观看,,,
7.7,2146人评价,28.9%,28.9%,28.9%,3.6%,2.4%,,,单霁翔 / 黄觉 / 马伯骞 / 阎鹤祥,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-31(中国大陆),,集数: 12,单集片长: 60分钟,,,万里走单骑,https://www.douban.com/doubanapp/dispatch?uri=/tv/35209655,腾讯视频,免费观看,,,
7.7,2146人评价,28.9%,28.9%,28.9%,3.6%,2.4%,,,单霁翔 / 黄觉 / 马伯骞 / 阎鹤祥,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-31(中国大陆),,集数: 12,单集片长: 60分钟,,,万里走单骑,https://www.douban.com/doubanapp/dispatch?uri=/tv/35209655,哔哩哔哩,免费观看,,,
7.8,441人评价,29.6%,29.6%,19.4%,3.7%,3.7%,导演: 朱翌冉 / 陈映錡 / 崔宇 / 刘廉涛 / 崔娟 / 刘执戈 / 杨蕊 / 钱希茜 / 潘羽嘉 / 范得良 / 赵斌 / 欧阳群 / 张可可 / 龙江,编剧: 徐贵相 / 朱翌冉 / 张海龙 / 汪洋,孙悦斌,类型: 纪录片 / 历史,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-25(中国大陆),,集数: 8,单集片长: 40分钟,,,中国新疆之历史印记,https://www.douban.com/doubanapp/dispatch?uri=/tv/35343786,,,,,
7.8,849人评价,21.5%,21.5%,30.8%,1.5%,0.0%,导演: 冯章顺,,苏瑞璇 / 李甜 / 牛玉生 / 杜永卫 / 付祥波 / 杨韬 / 徐铭君 / 慧清 / 宫寂寞 / 廉晓燕 / 牛佳 / 高梦岩更多...,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-03(中国大陆),季数: 1,集数: 7,单集片长: 38,又名: Waiting For Love,,我在敦煌,https://www.douban.com/doubanapp/dispatch?uri=/tv/35480588,优酷视频,VIP免费观看,,,
8.5,1679人评价,49.3%,49.3%,14.9%,0.7%,2.0%,导演: 朱薇 / 孙宇,,刘宇 / 赞多 / 米卡 / 高卿尘 / 林墨 / 伯远 / 张嘉元 / 尹浩宇 / 周柯宇 / 刘彰更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-17(中国大陆),,集数: 4,单集片长: 70分钟,又名: INTO MILES,,音途万里,https://www.douban.com/doubanapp/dispatch?uri=/tv/35705160,,,,,
,暂无评分,,,,,,导演: 田甜,,赵弈钦 / 丁一一 / 潘紫妍 / 刘彦呈 / 何与 / 刘芷微 / 花钰杰 / 刘梦茹更多...,类型: 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-09-16(中国大陆),,集数: 22,单集片长: 38分钟,,,住我对面的小哥哥,https://www.douban.com/doubanapp/dispatch?uri=/tv/35161378,腾讯视频,VIP免费观看,,,
,暂无评分,,,,,,导演: 余丁,编剧: 胡传阁,王千源 / 童蕾 / 张丰毅 / 丁嘉丽 / 于明加 / 张铎 / 王迅 / 徐梵溪 / 潘之琳 / 倪虹洁 / 田昊 / 吴彦姝 / 刘交心 / 刘长纯 / 姚居德 / 季马 / 米学东 / 李德龙 / 程实 / 刘迪妮 / 宝尔古勒 / 党涛 / 遇泓羊 / 梁缘 / 陈启杰 / 张淞 / 杨紫彤 / 梁鑫 / 李骥 / 林江源 / 彭增光 / 蔡纲 / 吕维易 / 王新宇 / 韩文文 / 鹿时源 / 于洋 / 董辰 / 姿娜 / 宁则然更多...,类型: 历史,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-06-03(中国大陆),季数: 1,集数: 46,单集片长: 45分钟,又名: 与共和国同行的日子 / The Train Life,IMDb: tt11343574,美好的日子,https://www.douban.com/doubanapp/dispatch?uri=/tv/34816468,腾讯视频,VIP免费观看,,,
,暂无评分,,,,,,导演: 余丁,编剧: 胡传阁,王千源 / 童蕾 / 张丰毅 / 丁嘉丽 / 于明加 / 张铎 / 王迅 / 徐梵溪 / 潘之琳 / 倪虹洁 / 田昊 / 吴彦姝 / 刘交心 / 刘长纯 / 姚居德 / 季马 / 米学东 / 李德龙 / 程实 / 刘迪妮 / 宝尔古勒 / 党涛 / 遇泓羊 / 梁缘 / 陈启杰 / 张淞 / 杨紫彤 / 梁鑫 / 李骥 / 林江源 / 彭增光 / 蔡纲 / 吕维易 / 王新宇 / 韩文文 / 鹿时源 / 于洋 / 董辰 / 姿娜 / 宁则然更多...,类型: 历史,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-06-03(中国大陆),季数: 1,集数: 46,单集片长: 45分钟,又名: 与共和国同行的日子 / The Train Life,IMDb: tt11343574,美好的日子,https://www.douban.com/doubanapp/dispatch?uri=/tv/34816468,爱奇艺视频,VIP免费观看,,,
,暂无评分,,,,,,导演: 余丁,编剧: 胡传阁,王千源 / 童蕾 / 张丰毅 / 丁嘉丽 / 于明加 / 张铎 / 王迅 / 徐梵溪 / 潘之琳 / 倪虹洁 / 田昊 / 吴彦姝 / 刘交心 / 刘长纯 / 姚居德 / 季马 / 米学东 / 李德龙 / 程实 / 刘迪妮 / 宝尔古勒 / 党涛 / 遇泓羊 / 梁缘 / 陈启杰 / 张淞 / 杨紫彤 / 梁鑫 / 李骥 / 林江源 / 彭增光 / 蔡纲 / 吕维易 / 王新宇 / 韩文文 / 鹿时源 / 于洋 / 董辰 / 姿娜 / 宁则然更多...,类型: 历史,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-06-03(中国大陆),季数: 1,集数: 46,单集片长: 45分钟,又名: 与共和国同行的日子 / The Train Life,IMDb: tt11343574,美好的日子,https://www.douban.com/doubanapp/dispatch?uri=/tv/34816468,优酷视频,免费观看,,,
3.7,5852人评价,0.0%,0.0%,20.0%,34.5%,41.8%,导演: 谈锐,编剧: 谈锐,史磊 / 陈昊明 / 王艺诺 / 徐冬冬 / 兰海蒙 / 耶尔凡 / 张琛 / 达娃卓玛 / 李俊霆 / 漆雕轶柔 / 刘锡明 / 曹力 / 邢岷山更多...,类型: 剧情 / 悬疑 / 犯罪,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-03-12(中国大陆),,集数: 36,单集片长: 43分钟,又名: 必须犯规的游戏,,不能犯规的游戏,https://www.douban.com/doubanapp/dispatch?uri=/tv/30122634,腾讯视频,VIP免费观看,,,
4.6,2478人评价,1.5%,1.5%,33.8%,36.9%,21.5%,导演: 梦继,编剧: 闫刚,郭京飞 / 王珞丹 / 邵汶 / 王文娜 / 朱茵 / 刘洁 / 郑毓芝 / 秦焰 / 徐松子 / 梁大维 / 冯波更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-16(中国大陆),,集数: 38,单集片长: 45分钟,又名: 两个人的上海 / Love in Shanghai / Shanghai Dream,,两个人的世界,https://www.douban.com/doubanapp/dispatch?uri=/tv/26423440,,,,,
5.4,2329人评价,9.9%,9.9%,41.8%,28.6%,14.3%,导演: 李梅,编剧: 陈振奇,陈意涵 / 徐凯鑫 / 杨仕泽 / 李嘉豪 / 王之一 / 佳琪 / 万籽麟更多...,类型: 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-03-22(中国大陆),,集数: 24,单集片长: 45分钟,,,恋恋小酒窝,https://www.douban.com/doubanapp/dispatch?uri=/tv/35089868,爱奇艺视频,VIP免费观看,,,
6.3,1858人评价,10.2%,10.2%,45.4%,18.5%,3.7%,导演: 陈未衾,编剧: 何思雨 / 杭秉立,朱丽岚 / 王漪淼 / 李明峻 / 王丽娜 / 曹峻祥 / 何之舟 / 周翊涛 / 谭盐盐更多...,类型: 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-13(中国大陆),,集数: 12,单集片长: 40分钟,又名: My First Love Is Secretlove,,我的初恋是暗恋,https://www.douban.com/doubanapp/dispatch?uri=/tv/30490149,爱奇艺视频,VIP免费观看,,,
6.6,1719人评价,6.2%,6.2%,47.7%,13.8%,0.0%,导演: 张以豪 / 刘甫泽,,刘宇 / 马昕墨 / 赵珂 / 阿豆 / 曹煜辰 / 周柯宇 / 咔咔 / 马思超 / 王思予 / 希林娜依·高 / 周昊杉 / 管栎 / 林墨 / 蜡笔小心 / 刘德熙 / 吴海 / 廖俊涛 / 姚琛 / 陈意涵 / 赵磊 / 刘彰 / 李振宁 / 陆思恒 / 田鸿杰 / 俞更寅 / 杨润泽 / 苏勋伦 / 文俊辉 / 刘些宁 / 赵让 / 钟祺 / 伯远 / 莫寒 / 陈卓璇 / 余兆和 / 胡春杨 / 雷皓翔 / 池子 Chizi / 洪尧 / 李润祺 / 许晓诺 / 朱林雨 / 安又琪 / 冯满 / 韩佩泉 / 黄新淳 / 刘宇航 / 马哲 / 孙芮 / 张语格 / 陈鹏万里 / 李昀锐 / 孙祖君 / 赵粤 / 丁楠 / 甘望星 / 古子成 / 何昶希 / JINX周 / 段艺璇 / 许杨玉琢 / 易大千 / 陈小纭 / 美娜 / 胡宇桐 / 阳兵卓 / 张艺凡 / 周峻纬 / 朱天福 / 董浩然 / 嵇嘉禾 / 陈叶生 / 代云帆 / 高颖浠 / 张嘉元 / 姜京佐 / 娄艺潇 / 鞠翼铭 / 吕雪 / 哈拉木吉 / 张欣尧 / 张洢豪 / 管乐 / 金子涵 / 李柄熹 / 孙嘉璐 / 田增梁 / 焉栩嘉 / 雪儿 / 王艺瑾 / 赵奕钦 / 卡斯柏 / 陈仟钰 / 戴萌 / 杜容一 / 许天齐 / 陆婷玉 / 潘辰 / 石玺彤 / 费沁源 / 沈梦瑶 / 王菊 / 周兆渊 / 奥斯卡 / 李佳隆 / 刘小北 / 林凡 / 袁一琦 / 于贞 / 徐艺洋 / 陈俊杰 / 王一哲 / 姜贞羽 / 丁当 / 董思怡 / 胡豆豆 / 郭珺 / 林超泽 / 谢安然 / 徐梦洁 / 许振啸 / 曾雪瑶 / 刘逸云 / 袁咏琳 / 周英俊 / 张镐濂 / 孙涵 / 孙雨 / 赞多 / 米卡 / 高卿尘 / 尹浩宇 / 郑乃馨更多...,类型: 运动 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-27(中国大陆),,集数: 10,单集片长: 45分钟,又名: 超新星运动会4 / 超新星运动会 第4季 / 超新星运动会·就犟季 / Super Novae Games,,第四届超新星运动会,https://www.douban.com/doubanapp/dispatch?uri=/tv/35524828,腾讯视频,VIP免费观看,,,
7.6,564人评价,23.3%,23.3%,27.8%,3.0%,3.0%,导演: 李金炜 / 李争,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-26(中国大陆),,集数: 4,单集片长: 24分钟,,,被数学选中的人,https://www.douban.com/doubanapp/dispatch?uri=/tv/35652450,央视频,免费观看,,,
9.5,2891人评价,81.0%,81.0%,3.6%,1.2%,0.0%,,,王晓佳 / 蒋芸,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-09-03(中国大陆),季数: 1,集数: 8,单集片长: 28分钟,,,准备好了就出发,https://www.douban.com/doubanapp/dispatch?uri=/tv/35589220,哔哩哔哩,免费观看,,,
7.4,3088人评价,13.1%,13.1%,40.7%,1.9%,0.0%,导演: 许芝翔,,姜广涛,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-02-09(中国大陆),季数: 2,集数: 18,单集片长: 12分钟,又名: 沸腾吧火锅2 / Pot of Fire 2,,沸腾吧火锅 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35357060,腾讯视频,VIP免费观看,,,
8.7,22337人评价,45.9%,45.9%,9.8%,0.5%,0.2%,导演: 王裕仁 / 赵侠,"编剧: 王裕仁 Yuren Wang,雷君",钱文青 / 李诗萌 / 刘三木 / 徐佳琦 / 聂曦映 / 图特哈蒙 / 李世荣 / 吴帅 / 班闯 / 李璐 / 凌振赫 / 姚雷 / 李敏 / 史泽鲲 / 李昕 / 王保顺 / 万纯 / 刘若班 / 蔡壮壮 / 许凯 / 张抗 / 清禾 / 青琳昊更多...,类型: 动画 / 奇幻 / 武侠,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-14(中国大陆),季数: 2,集数: 25,单集片长: 20分钟,又名: 凡人修仙传 第二季 / A Record of A Mortal's Journey to Immortality / A Mortal's Journey,,凡人修仙传：魔道争锋,https://www.douban.com/doubanapp/dispatch?uri=/tv/35640039,哔哩哔哩,VIP免费观看,,,
8.1,16762人评价,28.9%,28.9%,19.0%,1.1%,0.8%,,,蒲熠星 / 齐思钧 / 戴士 / 火树 / 郭文韬 / 邵明明 / 石凯 / 完颜洛绒更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-05-06(中国大陆),季数: 3,集数: 12,单集片长: 60-75,又名: 密室大逃脱3 大神版,,密室大逃脱大神版 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35461568,芒果TV,VIP免费观看,,,
8.3,2023人评价,37.5%,37.5%,17.2%,1.3%,0.3%,导演: 汪滢滢 / 饶毅,编剧: 汪滢滢,宝妹 / 雪梅 / 王正蓉 / Tatiana / 龚钊,类型: 纪录片 / 短片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-25(中国大陆),季数: 1,集数: 5,单集片长: 15分钟,又名: The Song of Loneliness,,孤岛之歌 第一季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35693391,哔哩哔哩,免费观看,,,
5.5,33593人评价,8.7%,8.7%,35.7%,25.1%,16.7%,导演: 陈伟祥 / 杨小波,编剧: 饶俊 / 陈昱均 / 李真如 / 龚一洲,关晓彤 / 侯明昊 / 赵顺然 / 李宗霖 / 安泳畅 / 夏楠 / 姜昊旻更多...,类型: 喜剧 / 爱情 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-18(中国大陆),,集数: 40,单集片长: 45分钟,,IMDb: tt12498112,我就是这般女子,https://www.douban.com/doubanapp/dispatch?uri=/tv/34863325,腾讯视频,VIP免费观看,,,
7.3,86949人评价,24.8%,24.8%,31.2%,7.0%,4.2%,导演: 臧溪川,编剧: 蓝白色 / 胡一然 / 刘美丽 / 童靓妮 / 赵卓琳,龚俊 / 乔欣 / 经超 / 孙铱 / 张铎 / 周奇奇 / 王泽轩更多...,类型: 剧情 / 爱情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-13(中国大陆),,集数: 16,单集片长: 70分钟,又名: Dream Garden,IMDb: tt14496552,沉睡花园,https://www.douban.com/doubanapp/dispatch?uri=/tv/35231373,芒果TV,VIP免费观看,,,
6.6,22358人评价,8.7%,8.7%,50.3%,10.2%,2.8%,,,杨幂 / 邓伦 / 黄明昊 / 大张伟 / 张国伟 / 王嘉尔 / 白敬亭 / 刘耀文 / 何炅更多...,类型: 悬疑 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-05-06(中国大陆),,集数: 12,,又名: 密室大逃脱3,,密室大逃脱 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35408519,芒果TV,VIP免费观看,,,
5.6,94696人评价,4.2%,4.2%,47.2%,25.7%,9.0%,导演: 温德光,编剧: 程婷钰,钟汉良 / 谭松韵 / 何泓姗 / 唐晓天 / 吴冕 / 方晓莉 / 颖儿 / 刘芸 / 李晟 / 斓曦 / 丁洁 / 孙雪宁 / 郑好 / 马柏全 / 孙佳奇 / 虞朗 / 李芸 / 崔尔康 / 侯长荣 / 马少骅 / 彭杨 / 傅淼 / 黄曼 / 闫勤 / 强宇 / 龚珏睿 / 傅铂涵更多...,类型: 爱情 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-02-26(中国大陆),,集数: 45,单集片长: 45分钟,又名: 庶女攻略 / 默言花事 / 罗十一娘 / The Sword and the Brocade,IMDb: tt14236200,锦心似玉,https://www.douban.com/doubanapp/dispatch?uri=/tv/34912917,腾讯视频,VIP免费观看,,,
5.7,34977人评价,3.5%,3.5%,50.3%,22.4%,7.8%,导演: 秦榛,编剧: 徐梦佳 / 秦文 / 罗小葶 / 翘摇,徐璐 / 林一 / 胡兵 / 胡耘豪 / 种丹妮,类型: 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-04-08(中国大陆),,集数: 31,单集片长: 45分钟,又名: 明枪易躲，暗恋难防,IMDb: tt12026524,良辰美景好时光,https://www.douban.com/doubanapp/dispatch?uri=/tv/34908096,爱奇艺视频,VIP免费观看,,,
5.7,34977人评价,3.5%,3.5%,50.3%,22.4%,7.8%,导演: 秦榛,编剧: 徐梦佳 / 秦文 / 罗小葶 / 翘摇,徐璐 / 林一 / 胡兵 / 胡耘豪 / 种丹妮,类型: 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-04-08(中国大陆),,集数: 31,单集片长: 45分钟,又名: 明枪易躲，暗恋难防,IMDb: tt12026524,良辰美景好时光,https://www.douban.com/doubanapp/dispatch?uri=/tv/34908096,腾讯视频,VIP免费观看,,,
6.8,60745人评价,11.3%,11.3%,41.8%,11.2%,2.6%,导演: 李达超,编剧: 赵娜 / 李宗晨,张楠 / 孙伊涵 / 方安娜 / 刘智扬 / 周大为 / 何奉天更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-12(中国大陆),,集数: 12,单集片长: 45分钟,,IMDb: tt15509598,双镜,https://www.douban.com/doubanapp/dispatch?uri=/tv/35131309,哔哩哔哩,VIP免费观看,,,
7.4,18304人评价,15.8%,15.8%,36.4%,4.0%,1.3%,导演: 范丽明,,毛不易 / 李雪琴 / 元宝,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-01(中国大陆),,,单集片长: 30分钟,又名: 狗不李,,毛雪汪,https://www.douban.com/doubanapp/dispatch?uri=/tv/35524826,腾讯视频,VIP免费观看,,,
6.1,18427人评价,6.9%,6.9%,45.9%,15.1%,8.2%,,,宋丹丹 / 舒淇 / 郭麒麟 / 张翰 / 周杰 / 汪苏泷 / 赖冠霖 / 李雪琴 / 李嘉琦 / 孟子义 / 周也 / 彭楚粤 / 苏芒 / 陈陈陈 / 欧欧更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-05-23(中国大陆),,集数: 10,单集片长: 90,又名: 50KM桃花坞 / 50公里桃花坞,,五十公里桃花坞,https://www.douban.com/doubanapp/dispatch?uri=/tv/35236744,,,,,
8.9,31751人评价,57.4%,57.4%,8.8%,1.0%,0.4%,导演: 熊可,编剧: 梁莎 / 刘兴 / 朱珂 / 墨香铜臭,张杰 / 边江 / 杨天翔 / 金弦 / 郭浩然 / 苏尚卿 / 陈张太康 / 王晨光 / 邵彤 / 刘三木 / 刘琮更多...,类型: 剧情 / 动画 / 奇幻 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-07(中国大陆),季数: 3,集数: 12,单集片长: 25分钟,又名: 魔道祖师 完结篇 / 魔道祖师动画版 第三季,,魔道祖师 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/34792351,腾讯视频,VIP免费观看,,,
5.7,77681人评价,3.2%,3.2%,49.5%,26.6%,5.9%,导演: 王小帅 / 花箐,编剧: 王小帅 / 杨翌舒 / 染白 / 陈萧含 / 王静华,段奕宏 / 郝蕾 / 祖峰 / 吴越 / 邢岷山 / 白宇帆 / 米拉 / 李煜 / 迟嘉 / 屠芷莹 / 温峥嵘 / 艾丽娅 / 王子子 / 赵燕国彰 / 陶红 / 翟子路 / 戴军 / 黄小蕾 / 傅亨 / 徐程 / 王小帅更多...,类型: 悬疑 / 家庭 / 犯罪,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-13(中国大陆),,集数: 12,单集片长: 50分钟,又名: The Pavilion,IMDb: tt15654022,八角亭谜雾,https://www.douban.com/doubanapp/dispatch?uri=/tv/35307435,爱奇艺视频,VIP免费观看,,,
7.7,31644人评价,18.8%,18.8%,28.2%,2.5%,0.5%,导演: 刘畅 / 马一鸣,编剧: 卓越泡沫 / 徐一天 / 陈晓 / 楠迪夫 / 胡丽萍 / 王淑敏,吴磊 / 侯明昊 / 毛晓慧 / 向涵之 / 王新军 / 高海鹏 / 张晓谦 / 方文强 / 邹元清 / 何澳 / 金世佳 / 张鹤伦 / 高文峰 / 温峥嵘 / 淳于珊珊 / 宝马更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-09-14(中国大陆),,集数: 36,单集片长: 45分钟,又名: 我们的时代 / Our Times,IMDb: tt15446688,启航：当风起时,https://www.douban.com/doubanapp/dispatch?uri=/tv/35182804,咪咕视频,免费观看,,,
7.7,31644人评价,18.8%,18.8%,28.2%,2.5%,0.5%,导演: 刘畅 / 马一鸣,编剧: 卓越泡沫 / 徐一天 / 陈晓 / 楠迪夫 / 胡丽萍 / 王淑敏,吴磊 / 侯明昊 / 毛晓慧 / 向涵之 / 王新军 / 高海鹏 / 张晓谦 / 方文强 / 邹元清 / 何澳 / 金世佳 / 张鹤伦 / 高文峰 / 温峥嵘 / 淳于珊珊 / 宝马更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-09-14(中国大陆),,集数: 36,单集片长: 45分钟,又名: 我们的时代 / Our Times,IMDb: tt15446688,启航：当风起时,https://www.douban.com/doubanapp/dispatch?uri=/tv/35182804,腾讯视频,VIP免费观看,,,
4.8,124536人评价,4.7%,4.7%,31.1%,32.9%,22.5%,导演: 金沙,编剧: 张林楠 / 成钏 / 刘然,杨幂 / 陈伟霆 / 徐开骋 / 陈小纭 / 王森 / 袁雨萱更多...,类型: 剧情 / 爱情 / 奇幻 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-10(中国大陆),,集数: 48,单集片长: 48分钟,又名: 九州·斛珠夫人 / Novoland Pearl Eclipse,IMDb: tt13130228,斛珠夫人,https://www.douban.com/doubanapp/dispatch?uri=/tv/26798457,腾讯视频,VIP免费观看,,,
7.5,95298人评价,17.8%,17.8%,29.6%,5.0%,1.5%,导演: 刘进,编剧: 周唯 / 罗虹,孙俪 / 赵又廷 / 于和伟 / 陈明昊 / 高叶 / 李传缨 / 张澍 / 李洪涛 / 赵君 / 钱漪 / 刘泊霄 / 杨超越 / 刘奕畅 / 许娣 / 施京明 / 尹铸胜 / 任重 / 翟小兴 / 何政军 / 扈耀之 / 岳旸 / 张天阳 / 代旭 / 张瑶 / 姜妍 / 田昊 / 傅首尔 / 鲍振江 / 李斌 / 林鹏 / 章涛 / 丁文博 / 程子铭 / 封新天 / 安冬 / 朱辉 / 卜宇鑫 / 王旭峰 / 金晖 / 屈扬 / 巩小榕 / 盛朗熙 / 卞涛 / 梁林琳 / 贺琦玉 / 段冉 / 霍雨佳 / 程巍 / 孙敏 / 张喜前 / 李荣东 / 王彦博 / 孙浩 / 马岩 / 周瑞 / 韩菲儿更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-12(中国大陆),,集数: 40,单集片长: 45分钟,又名: 苏筱的战争 / The Ideal City,IMDb: tt15320698,理想之城,https://www.douban.com/doubanapp/dispatch?uri=/tv/35047559,爱奇艺视频,VIP免费观看,,,
