score,review,5star,4star,3star,2star,1star,writer,actor,genre,country,language,Premiere,season,Episode,Episode Length,aka,IMDb,name,link-href,director,channel,permission
4.6,2445人评价,4.9%,4.9%,27.0%,27.9%,30.3%,编剧: 王宇 / 廖小宇,厉嘉琪 / 毕雯珺 / 孙嘉璐 / 宋文作 / 曾淇 / 何泽远 / 邢恩 / 李雨轩 / 李依晓更多...,类型: 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-04-20(中国大陆),,集数: 40,单集片长: 45分钟,,,小女霓裳,https://www.douban.com/doubanapp/dispatch?uri=/tv/34894007,导演: 丁英洲,优酷视频,VIP免费观看
4.7,16437人评价,1.5%,1.5%,35.6%,31.1%,23.1%,编剧: 苏晓苑,刘涛 / 林峯 / 芦芳生 / 柴碧云 / 张晨光 / 谭耀文 / 恬妞 / 徐嘉雯 / 白梓轩 / 倪虹洁 / 高宏亮 / 郭虹 / 林鹏 / 何翯 / 刘丹 / 于慧 / 黄烁文 / 柴鸥 / 戴笑盈 / 郁葱 / 唐菲 / 童苡萱 / 宝马更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-30(中国大陆),,集数: 40,单集片长: 45分钟,又名: Star Of Ocean,IMDb: tt15778956,星辰大海,https://www.douban.com/doubanapp/dispatch?uri=/tv/35122386,导演: 余丁,,
5.6,3495人评价,2.6%,2.6%,53.2%,24.4%,6.4%,编剧: 洪靖惠 / 霍钢,董明珠 / 张翰 / 岳云鹏 / 蒋昌建 / 于朦胧 / 靳梦佳 / 张萌更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-04-06(中国大陆),季数: 1,集数: 12,单集片长: 90分钟,,,初入职场的我们,https://www.douban.com/doubanapp/dispatch?uri=/tv/35417775,导演: 文海,芒果TV,VIP免费观看
5.8,8048人评价,6.0%,6.0%,46.0%,20.0%,10.0%,编剧: 八月长安,郑合惠子 / 黄圣池 / 胡文喆 / 台雅雯 / 郑妙 / 李殿尊 / 闫露娢 / 顾天逸更多...,类型: 爱情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-05-11(中国大陆),,集数: 24,单集片长: 40分钟,,,皮囊之下,https://www.douban.com/doubanapp/dispatch?uri=/tv/34691773,导演: 沈沁源,优酷视频,VIP免费观看
6.5,4812人评价,9.4%,9.4%,52.4%,13.5%,1.1%,,伊能静 / 张继科 / 朱正廷 / 宋雨琦 / 张纯烨 / 姜振宇 / 高文君 / 何丹妮 / 杨静航 / 俞舜 / 陆文龙 / 王嘉兴 / 陈霜慧 / 谢清瀚更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-09-29(中国大陆),,集数: 12,,又名: 我们恋爱吧3,,我们恋爱吧 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35437910,,优酷视频,VIP免费观看
6.9,3701人评价,11.6%,11.6%,36.4%,10.9%,3.9%,,秦昊 / 王彦霖 / 张彬彬 / 何洛洛 / 王迅 / 黄明昊 / 杨超越 / 虞书欣 / 贾乃亮 / 李沁 / 陈志朋 / 郭京飞 / 艾福杰尼 / 金靖 / 谢可寅 / 朱云峰 / 岳云鹏 / 向佐更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-04(中国大陆),季数: 2,集数: 10,单集片长: 90,又名: 极限挑战宝藏行2 / 极限挑战宝藏行 第二季,IMDb: tt15205618,极限挑战宝藏行·绿水青山公益季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35516523,导演: 施嘉宁,,
7.6,1475人评价,20.1%,20.1%,25.5%,5.8%,1.2%,编剧: 张臻,王玥晞 / 郑英辰 / 巩容尔 / 蒋昀霖 / 张皓然 / 李俊霆更多...,类型: 剧情 / 爱情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-31(中国大陆),,集数: 12,单集片长: 10分钟,,,别惹白鸽,https://www.douban.com/doubanapp/dispatch?uri=/tv/35716601,导演: 温婧,芒果TV,VIP免费观看
8.6,1921人评价,41.5%,41.5%,9.4%,1.8%,0.0%,编剧: 王隽,赵林,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-02-24(中国大陆),,集数: 10,单集片长: 20分钟,,,地中海的辉煌——罗马帝国的兴衰,https://www.douban.com/doubanapp/dispatch?uri=/tv/35371688,导演: 张驰,腾讯视频,VIP免费观看
,暂无评分,,,,,,编剧: 金今,阎么么 / 陈张太康 / 闫夜桥 / 李诗萌 / 苏尚卿 / 魏茹晨 / 佟心竹 / 郝祥海 / 胡霖 / 楚越 / 刘蕊瑄 / 金琪 / 凌飞更多...,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-11(中国大陆),,集数: 23,,又名: 精灵梦叶罗丽之冰莲花,,精灵梦叶罗丽X冰莲花,https://www.douban.com/doubanapp/dispatch?uri=/tv/35604042,导演: 金今,芒果TV,VIP免费观看
4.7,22240人评价,2.7%,2.7%,30.1%,35.5%,21.9%,编剧: 乐吾鹿 / 丁勾勾,宋茜 / 欧豪 / 张赫 / 何杜娟 / 戴景耀 / 范静祎 / 王艺哲 / 陶海 / 田雷 / 黄德毅更多...,类型: 剧情 / 爱情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-12(中国大陆),,集数: 29,单集片长: 45分钟,又名: Lover or Stranger,,陌生的恋人,https://www.douban.com/doubanapp/dispatch?uri=/tv/35033542,导演: 黄天仁,腾讯视频,VIP免费观看
5.1,5272人评价,15.7%,15.7%,18.6%,25.7%,31.4%,编剧: 武阳 / 王小北,许佳琪 / 黄圣池 / 吴恙 / 宋涵宇 / 杨云绚 / 马振桓 / 符雅凝 / 李嘉辉更多...,类型: 喜剧,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-19(中国大陆),,集数: 24,,,,清风朗月花正开,https://www.douban.com/doubanapp/dispatch?uri=/tv/35206447,导演: 任海曜,爱奇艺视频,VIP免费观看
5.3,5419人评价,3.8%,3.8%,50.8%,35.4%,5.8%,编剧: 伍立光 / 张溪典 / 陈家俊 / 李敏慧 / 沈丹 / 关敏 / 黄志邦 / 冯辉铨 / 陈晓欣,苗侨伟 / 黄宗泽 / 吴卓羲 / 马德钟 / 张兆辉 / 陈豪 / 郭晋安 / 王敏德 / 梁竞徽 / 萧正楠 / 陈滢更多...,类型: 悬疑 / 犯罪,制片国家/地区: 中国香港 / 中国大陆,语言: 粤语,2021-12-16(中国大陆),,集数: 30,单集片长: 45分钟,又名: 飞虎3之壮志英雄 / Flying Tiger III,,飞虎之壮志英雄,https://www.douban.com/doubanapp/dispatch?uri=/tv/35101017,导演: 查传谊 / 黄国强 / 李惠民,优酷视频,VIP免费观看
5.5,2688人评价,3.4%,3.4%,38.6%,30.7%,9.1%,,沈磊 / 梁达伟 / 黄莺 / 刘北辰 / 程炫璋 / 张珂更多...,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-30(中国大陆),,集数: 16,单集片长: 20分钟,又名: the defective,,残次品·放逐星空,https://www.douban.com/doubanapp/dispatch?uri=/tv/30409798,导演: 李金滨,哔哩哔哩,VIP免费观看
6.4,10092人评价,7.3%,7.3%,45.3%,16.7%,3.1%,,马东 / 任嘉伦 / 呼兰 / 陈卓璇 / 李好 / 陈铭更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-04-16(中国大陆),季数: 1,集数: 12,单集片长: 70分钟,,,闪闪发光的你,https://www.douban.com/doubanapp/dispatch?uri=/tv/35422766,,优酷视频,免费观看
7.0,2787人评价,10.7%,10.7%,47.6%,6.0%,1.2%,编剧: 沧月 / 饭小好 / 刘小满 / 吕晓敏,藤新 / 郝祥海 / 沈念如 / 阎么么 / 郭浩然 / 李兰陵 / 张碧玉 / 图特哈蒙 / 闫夜桥 / 李轻扬更多...,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-15(中国大陆),,集数: 18,,又名: 镜·双城 本传,,镜·双城,https://www.douban.com/doubanapp/dispatch?uri=/tv/35642666,导演: 袁靖波 / 郑佳,腾讯视频,VIP免费观看
7.3,3369人评价,13.2%,13.2%,38.0%,4.3%,0.4%,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-18(中国大陆),季数: 1,集数: 5,单集片长: 30分钟,,,我粉你,https://www.douban.com/doubanapp/dispatch?uri=/tv/35559609,导演: 陈怡,哔哩哔哩,VIP免费观看
7.9,2141人评价,22.1%,22.1%,24.1%,0.0%,0.8%,,,类型: 纪录片,制片国家/地区: 中国大陆 / 中国澳门,语言: 汉语普通话,2021-12-18(中国大陆),,集数: 4,单集片长: 50分钟,又名: Crunch And Munch In Macao,IMDb: tt16493986,澳门之味,https://www.douban.com/doubanapp/dispatch?uri=/tv/35681175,导演: 张涵冰,央视频,VIP免费观看
5.4,3560人评价,3.3%,3.3%,46.4%,30.6%,8.6%,,刘涛 / 秦海璐 / 王新军 / 蒋勤勤 / 陈建斌 / 林峯 / 张馨月 / 邹凯 / 周婕更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-04-07(中国大陆),,集数: 12,,,,妻子的浪漫旅行 第五季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35369131,,芒果TV,VIP免费观看
5.4,6581人评价,2.6%,2.6%,46.0%,22.8%,13.2%,,李维嘉 / 乔振宇 / 吴奇隆 / 王耀庆 / 严屹宽 / 陈立农 / 齐思钧 / 宋威龙 / 邢昭林 / 曾舜晞 / 吴昕更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-17(中国大陆),,集数: 12,,又名: 元气满满的哥哥2 / 元气满满的哥哥 第二季,,牛气满满的哥哥,https://www.douban.com/doubanapp/dispatch?uri=/tv/35474864,,,
5.5,1405人评价,8.5%,8.5%,46.3%,30.5%,8.5%,编剧: 徐婷 / 尹格兰 / 李梦婉,魏哲鸣 / 潘美烨 / 张舒沦 / 宋芳园 / 闪蓝桥 / 杨之楹 / 赵奂然更多...,类型: 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-12-09(中国大陆),,集数: 32,单集片长: 30分钟,,,如果声音有记忆,https://www.douban.com/doubanapp/dispatch?uri=/tv/35234632,导演: 孙浩,芒果TV,VIP免费观看
6.2,4320人评价,12.7%,12.7%,28.9%,19.1%,11.3%,编剧: 李昂,周雨彤 / 王东 / 李宏毅 / 关芯 / 陈瑾如 / 吴泽南 / 刘芸 / 朱雨辰 / 曹磊 / 保剑锋更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-25(中国大陆),,集数: 40,单集片长: 45分钟,又名: 这世界好酷 / 这个世界很酷,,最酷的世界,https://www.douban.com/doubanapp/dispatch?uri=/tv/34786798,导演: 李昂,优酷视频,VIP免费观看
6.8,9099人评价,10.5%,10.5%,40.8%,10.3%,3.3%,,孟非 / 阚清子 / 沈奕斐 / 孟常,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-13(中国大陆),,集数: 12,,,,90婚介所,https://www.douban.com/doubanapp/dispatch?uri=/tv/35518737,,哔哩哔哩,VIP免费观看
7.0,10099人评价,12.8%,12.8%,43.0%,7.8%,1.7%,,吴刚 / 柯蓝 / 宁理 / 任达华 / 俞飞鸿 / 石凉 / 曾江 / 林雪 / 赵君 / 马吟吟 / 戚九洲 / 王煜 / 孙睿 / 张洪睿 / 吴国华更多...,类型: 剧情 / 悬疑,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-24(中国大陆),,集数: 38,单集片长: 45分钟,,IMDb: tt13885420,刑警之海外行动,https://www.douban.com/doubanapp/dispatch?uri=/tv/34908099,导演: 余淳 / 吕紫伯,爱奇艺视频,VIP免费观看
7.1,7093人评价,13.5%,13.5%,45.1%,4.8%,2.1%,,谢天华 / 林晓峰 / 张智霖 / 陈小春 / 梁汉文,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-17(中国大陆),,集数: 13,单集片长: 90分钟,,,大湾仔的夜,https://www.douban.com/doubanapp/dispatch?uri=/tv/35633188,导演: 单丹霞,芒果TV,VIP免费观看
7.2,4606人评价,10.3%,10.3%,41.8%,2.1%,0.8%,,咏梅 / 高露,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-09-19(中国大陆),,集数: 8,单集片长: 30分,,,第一餐,https://www.douban.com/doubanapp/dispatch?uri=/tv/35290715,,哔哩哔哩,VIP免费观看
7.8,1175人评价,22.5%,22.5%,24.7%,3.4%,1.1%,编剧: 猴淳良 / 小野败仔 / 原理 / 灵智林 / 福大利,括号君 / 钱文青 / 张韦 / 藤新 / 曹云图 / 北炎 / 喵呱子 / 李芷暶 / 阎么么 / 慕容更多...,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-26(中国大陆),,集数: 13,单集片长: 9分钟,又名: Cat's Tea,,猫之茗,https://www.douban.com/doubanapp/dispatch?uri=/tv/34925304,导演: 猴淳良 / 小野败仔,哔哩哔哩,VIP免费观看
8.7,8290人评价,49.8%,49.8%,11.7%,2.4%,0.4%,编剧: 夏妍,乔振宇 / 张晓龙 / 胡阳 / 华宵一 / 徐明浩,类型: 歌舞 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-06(中国大陆),,集数: 8,单集片长: 50分钟,又名: 上潮了，小主 / 上下舞千年,,舞千年,https://www.douban.com/doubanapp/dispatch?uri=/tv/35503303,导演: 冯铮 / 姜小巍 / 徐鹏,哔哩哔哩,VIP免费观看
,暂无评分,,,,,,编剧: 张雪婷 / 黄洛俪 / 王莉萱,敖瑞鹏 / 吕小雨,类型: 剧情 / 爱情 / 科幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-03-27(中国大陆),,集数: 24,单集片长: 35分钟,,,新人类！男友会漏电,https://www.douban.com/doubanapp/dispatch?uri=/tv/35130772,导演: 谭友业 / 孙景岩,爱奇艺视频,免费观看
,暂无评分,,,,,,,王祖蓝 / 李嘉琦 / 马嘉祺 / 丁程鑫 / 宋亚轩 / 刘耀文 / 张真源 / 严浩翔 / 贺峻霖更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-29(中国大陆),,集数: 12,单集片长: 90分钟,又名: 接招吧前辈,,接招吧！前辈,https://www.douban.com/doubanapp/dispatch?uri=/tv/35231924,导演: 施嘉宁,,
4.0,6171人评价,1.1%,1.1%,22.8%,32.6%,38.0%,,李庚希 / 黄俊捷 / 丁嘉文 / 孙安可 / 王佳玉 / 范薇 / 芮伟航 / 戴蕥琪更多...,类型: 喜剧 / 爱情 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-06-08(中国大陆),,集数: 30,单集片长: 40分钟,又名: 小姐最近很能吃,IMDb: tt12440652,花好月又圆,https://www.douban.com/doubanapp/dispatch?uri=/tv/34963350,导演: 徐惠康,优酷视频,VIP免费观看
4.2,20921人评价,3.7%,3.7%,25.2%,27.7%,37.0%,编剧: 陈岚,吴谨言 / 殷桃 / 何润东 / 左小青 / 刘敏涛 / 洪尧 / 章涛 / 张楠 / 王秀竹 / 徐洁儿 / 欧阳佳 / 晨阳更多...,类型: 剧情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-24(中国大陆),,集数: 47,单集片长: 45分钟,又名: 标化女王 / 标化人生,IMDb: tt10516162,正青春,https://www.douban.com/doubanapp/dispatch?uri=/tv/30329152,导演: 牟晓杰,优酷视频,VIP免费观看
5.3,4399人评价,5.3%,5.3%,39.5%,25.0%,17.1%,编剧: 聂磊 / 陆雅馨 / 徐涛 / 马骏颖,林雨申 / 蔡文静 / 邹廷威 / 涂冰 / 姜妍 / 程怡更多...,类型: 剧情 / 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-05(中国大陆),,集数: 40,单集片长: 45分钟,,,好好生活,https://www.douban.com/doubanapp/dispatch?uri=/tv/35307605,导演: 陈铭章,芒果TV,VIP免费观看
5.3,12862人评价,6.8%,6.8%,42.9%,29.8%,13.2%,编剧: 孙博 / 王欢 / 陈思宇 / 周道 / 京榆,张嘉益 / 沙溢 / 刘敏涛 / 孙浩 / 宋丹丹 / 王紫璇 / 宣言 / 陈美伊 / 姜冠南 / 代文雯更多...,类型: 剧情 / 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-13(中国大陆),,集数: 44,单集片长: 45分钟,又名: 爱很美 / Love is Beautiful,,对你的爱很美,https://www.douban.com/doubanapp/dispatch?uri=/tv/35228355,导演: 韩晓军,芒果TV,VIP免费观看
5.4,7203人评价,6.7%,6.7%,40.0%,31.7%,11.7%,编剧: 秦琴,范世錡 / 戚砚笛 / 查杰 / 王旭东 / 沈瑶 / 张楚萱更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-01-31(中国大陆),,集数: 24,单集片长: 40分钟,又名: Love Unexpected,IMDb: tt13972240,不可思议的爱情,https://www.douban.com/doubanapp/dispatch?uri=/tv/35099831,导演: 柯翰辰 / 胡涵清,芒果TV,VIP免费观看
5.4,10132人评价,3.7%,3.7%,42.0%,29.3%,10.6%,编剧: 刘成龙 / 刘殊巧,施柏宇 / 陈昊宇 / 高茂桐 / 高秋梓 / 杨亘 / 徐婉婷更多...,类型: 爱情 / 奇幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-29(中国大陆),,集数: 24,单集片长: 45分钟,又名: 时光机,IMDb: tt13842154,循环初恋,https://www.douban.com/doubanapp/dispatch?uri=/tv/35231696,导演: 王岩,爱奇艺视频,VIP免费观看
6.2,3631人评价,10.1%,10.1%,50.4%,16.5%,5.0%,编剧: 李海兵,赵本山 / 倪大红 / 唐鉴军 / 刘小光 / 田娃 / 毕畅 / 贺树峰 / 于月仙 / 蒋依杉 / 吴云飞 / 曹桐睿 / 马心怡 / 赵海燕 / 孙立荣 / 赵明远 / 刘流 / 高赫迪 / 张小伟 / 董三毛 / 金鸿鸣 / 付滃 / 蔡维利 / 魏欣宇 / 筱素清 / 王小宝 / 张小飞 / 关婷娜 / 王小华 / 葛珊珊 / 王悦 / 陈爽 / 王小虎 / 王君平 / 闫光明 / 金玫玫 / 燕飞 / 张可 / 曹兴 / 霍云龙更多...,类型: 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-02-16(中国大陆),,集数: 40,单集片长: 45分钟,,,乡村爱情13,https://www.douban.com/doubanapp/dispatch?uri=/tv/35144210,导演: 付翁 / 孟令宇,优酷视频,VIP免费观看
6.6,5149人评价,6.3%,6.3%,45.5%,9.1%,5.1%,,林海 / 林子祥 / 齐秦 / 杨千嬅 / 薛之谦 / 萧敬腾 / 胡夏 / 张碧晨 / 周兴哲 / 杨芸晴 / 嵇嘉禾 / 吕方 / 戴佩妮 / 大张伟 / 周笔畅 / 汪苏泷 / 刘宇宁 / 孟慧圆 / 翟潇闻 / 单依纯更多...,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-09-19(中国大陆),季数: 3,集数: 12,单集片长: 120分钟,,,我们的歌 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35516038,导演: 曹毅立 / 尤莉,咪咕视频,VIP免费观看
8.3,3945人评价,34.5%,34.5%,16.9%,2.2%,0.0%,,武磊 / 谷爱凌 / 王一博 / 黄成希 / 郎朗 / 谭元元 / 傅厚民 / 崔宝秋 / 徐冰更多...,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-06-24(中国大陆),,集数: 9,单集片长: 46分钟,又名: 我的时代和我2,,我的时代和我 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35433169,导演: 刘军卫,咪咕视频,免费观看
5.3,3113人评价,8.3%,8.3%,41.7%,21.5%,18.8%,编剧: 陈萧含 / 王静华,谢彬彬 / 王子璇 / 翟冠华 / 朱然 / 柯颖 / 杨冬麒 / 刘哲珲 / 陈梦希 / 马力更多...,类型: 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-27(中国大陆),,集数: 24,,,,住在我隔壁的甲方,https://www.douban.com/doubanapp/dispatch?uri=/tv/35144501,导演: 郝立宇,芒果TV,VIP免费观看
5.4,3381人评价,4.5%,4.5%,44.6%,26.8%,11.6%,编剧: 岑俊义,李荣浩 / 潘玮柏 / 热狗 / 周震南 / 车澈 / 周延 / 毛衍七 / 谢锐韬 / 王以太 / 盛宇更多...,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-31(中国大陆),,集数: 12,单集片长: 120分钟,又名: 少年Z说唱企划 / New Generation Hip-hop Project,,少年说唱企划,https://www.douban.com/doubanapp/dispatch?uri=/tv/35470732,导演: 左近,,
6.8,9127人评价,11.8%,11.8%,37.1%,9.4%,5.9%,编剧: 岑俊义,薛之谦 / 戴佩妮 / 许嵩 / 谭晶 / 梁翘柏 / 杨魏玲花 / 曾毅 / 郎朗 / 阿朵更多...,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-08-25(中国大陆),,集数: 10,单集片长: 150分钟,,,我的音乐你听吗,https://www.douban.com/doubanapp/dispatch?uri=/tv/35461214,导演: 宫鹏,哔哩哔哩,VIP免费观看
7.0,2993人评价,12.2%,12.2%,52.2%,6.1%,0.0%,编剧: 郑健和 / 夏薇 / 汪曼 / 刘锦 / 杨怿 / 张春凤 / 王昱,刘北辰 / 沈达威 / 冯骏骅 / 樊俊航 / 孟祥龙 / 孙晔 / 谢添天 / 翁媛 / 王宇航 / 夏磊 / 阿杰 / 鬼月 / 韩童生 / 筱筝 / 王劲松 / 杨鸥 / 吴磊 / 王肖兵 / 符冲 / 醋醋 / 高其昌 / 袁国庆 / 苏鑫 / 小沂 / 富贵 / VILA / 鹏小胖 / 黄思锐 / 不一 / 小巫 / 苏婉更多...,类型: 动画 / 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-06-02(中国大陆),,集数: 20,单集片长: 13/14分钟,又名: 西行纪 第3季 / 西行纪 第三季 / The Westward Ⅲ,,西行纪之宿命篇,https://www.douban.com/doubanapp/dispatch?uri=/tv/35170370,导演: 麦正乐,,
7.1,1512人评价,14.6%,14.6%,42.3%,4.4%,2.9%,,许清雅 / 常斌 / 马小钦 / 段星羽 / 刘增宇,类型: 喜剧 / 武侠 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-10-22(中国大陆),,集数: 18,单集片长: 15分钟,又名: 刺客学院,,刺客学苑,https://www.douban.com/doubanapp/dispatch?uri=/tv/35634412,导演: 吴承峰,芒果TV,免费观看
7.6,1570人评价,29.0%,29.0%,24.4%,10.7%,0.8%,编剧: 刘光帅 / 覃佳玮,黄子杰 / 瑞克居 / Aunty菊 / 姜南杰,类型: 喜剧 / 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-07-29(中国大陆),,集数: 16,单集片长: 15分钟,又名: Salted Fish,,咸鱼哥,https://www.douban.com/doubanapp/dispatch?uri=/tv/33429552,导演: 黄子杰,哔哩哔哩,VIP免费观看
9.6,1078人评价,80.5%,80.5%,1.9%,0.4%,0.0%,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-04-11(中国大陆),,集数: 12,单集片长: 17分钟,,,百日大横断,https://www.douban.com/doubanapp/dispatch?uri=/tv/35459062,,哔哩哔哩,免费观看
4.2,19174人评价,1.9%,1.9%,25.5%,25.3%,38.9%,,关锦鹏 / 曾赠 / 德格娜 / 钱宁黄 / 王一淳 / 梁龙 / 吴镇宇 / 吴中天 / 包贝尔 / 相国强 / 宁元元 / 韩雪 / 王文也 / 王暘 / 蔡康永 / 毕志飞 / 郝蕾 / 王晶 / 方励 / 陈祉希 / 郭子凡 / 黄明昊 / 胡杏儿 / 惠英红 / 李诚儒 / 孟子义 / 牛骏峰 / 潘斌龙 / 齐溪 / 荣梓杉 / 涂们 / 温峥嵘 / 薛凯琪 / 喻恩泰 / 杨千嬅 / 曾黎 / 张晚意 / 张雪迎 / 郑艺彬 / 朱志鑫更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2021-11-05(中国大陆),,集数: 10,单集片长: 90,,,导演请指教,https://www.douban.com/doubanapp/dispatch?uri=/tv/35518790,,,
