score,review,5star,4star,3star,2star,1star,director,writer,actor,genre,country,language,Premiere,season,Episode,Episode Length,aka,IMDb,name,link-href,channel,permission
4.9,55453人评价,2.8%,2.8%,36.8%,28.8%,21.9%,导演: 李俊浩 / 胥朝阳,编剧: 冯明哲 / 刘婕,毛不易 / 周深 / 徐佳莹 / 萧敬腾 / 袁娅维 / 华晨宇 / 米西亚 / 刘柏辛 / 李佩玲 / 黄霄雲 / 曾一鸣 / 樊凯杰 / 白举纲 / 秦凡琪 / 吉克隽逸 / 胡夏 / 太一 / 耿斯汉 / 鞠红川 / 仝卓 / 高天鹤 / 蔡程昱 / 艾热 / 孔阳 / 黄子君 / 韦伟 / 靳梦佳 / 王乔 / 黄婷婷 / 吉杰 / 梁田 / 晏维 / 周峻纬 / 郭涛 / 李莎旻子 / 陈叶生 / 李维嘉 / 何炅 / 许魏洲 / 马思唯 / 彭磊 / 赵梦 / 庞宽 / Ryo / 林俊杰 / 韦礼安 / 李宇春更多...,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-02-07(中国大陆),,集数: 12,单集片长: 93分钟,又名: 歌手2020 / 我是歌手 第八季 / 歌手 第四季,IMDb: tt11879858,歌手·当打之年,https://www.douban.com/doubanapp/dispatch?uri=/tv/33412889,腾讯视频,VIP免费观看
4.9,55453人评价,2.8%,2.8%,36.8%,28.8%,21.9%,导演: 李俊浩 / 胥朝阳,编剧: 冯明哲 / 刘婕,毛不易 / 周深 / 徐佳莹 / 萧敬腾 / 袁娅维 / 华晨宇 / 米西亚 / 刘柏辛 / 李佩玲 / 黄霄雲 / 曾一鸣 / 樊凯杰 / 白举纲 / 秦凡琪 / 吉克隽逸 / 胡夏 / 太一 / 耿斯汉 / 鞠红川 / 仝卓 / 高天鹤 / 蔡程昱 / 艾热 / 孔阳 / 黄子君 / 韦伟 / 靳梦佳 / 王乔 / 黄婷婷 / 吉杰 / 梁田 / 晏维 / 周峻纬 / 郭涛 / 李莎旻子 / 陈叶生 / 李维嘉 / 何炅 / 许魏洲 / 马思唯 / 彭磊 / 赵梦 / 庞宽 / Ryo / 林俊杰 / 韦礼安 / 李宇春更多...,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-02-07(中国大陆),,集数: 12,单集片长: 93分钟,又名: 歌手2020 / 我是歌手 第八季 / 歌手 第四季,IMDb: tt11879858,歌手·当打之年,https://www.douban.com/doubanapp/dispatch?uri=/tv/33412889,爱奇艺视频,免费观看
4.9,55453人评价,2.8%,2.8%,36.8%,28.8%,21.9%,导演: 李俊浩 / 胥朝阳,编剧: 冯明哲 / 刘婕,毛不易 / 周深 / 徐佳莹 / 萧敬腾 / 袁娅维 / 华晨宇 / 米西亚 / 刘柏辛 / 李佩玲 / 黄霄雲 / 曾一鸣 / 樊凯杰 / 白举纲 / 秦凡琪 / 吉克隽逸 / 胡夏 / 太一 / 耿斯汉 / 鞠红川 / 仝卓 / 高天鹤 / 蔡程昱 / 艾热 / 孔阳 / 黄子君 / 韦伟 / 靳梦佳 / 王乔 / 黄婷婷 / 吉杰 / 梁田 / 晏维 / 周峻纬 / 郭涛 / 李莎旻子 / 陈叶生 / 李维嘉 / 何炅 / 许魏洲 / 马思唯 / 彭磊 / 赵梦 / 庞宽 / Ryo / 林俊杰 / 韦礼安 / 李宇春更多...,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-02-07(中国大陆),,集数: 12,单集片长: 93分钟,又名: 歌手2020 / 我是歌手 第八季 / 歌手 第四季,IMDb: tt11879858,歌手·当打之年,https://www.douban.com/doubanapp/dispatch?uri=/tv/33412889,芒果TV,免费观看
6.1,7182人评价,6.7%,6.7%,42.5%,17.5%,8.3%,导演: 詹成霖,编剧: 高琳 / 王妍 / 袁东婧,郭俊辰 / 万鹏 / 金世康 / 李澳 / 吕勇卓 / 张亮亮 / 赵震宇 / 龚五岳 / 胡家豪 / 乐靓更多...,类型: 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-13(中国大陆),,集数: 28,单集片长: 38分钟,,IMDb: tt11766170,谢谢让我遇见你,https://www.douban.com/doubanapp/dispatch?uri=/tv/34929954,芒果TV,VIP免费观看
7.4,7206人评价,15.2%,15.2%,31.0%,7.1%,1.0%,导演: 汪成果 / 郑佳 / 张帅,编剧: 我吃西红柿 / 诺相行 / 白夏,沈达威 / 十四 / 王玮 / 黑石稔 / 柯暮卿 / 夏磊 / 郭鸿博 / 大许 / 赵铭 / 赵洋 / 王宇航更多...,类型: 动画 / 奇幻 / 武侠,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-05-03(中国大陆),,集数: 12,单集片长: 25分钟,又名: 星辰变之羽立沧海,,星辰变 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35033065,,
7.8,4429人评价,24.6%,24.6%,23.4%,3.0%,1.2%,导演: 陈磊 / 史榕 / 陈丽萍 / 陈叶 / 陈奕斌,编剧: 梁泷予 / 邱蒙,蔡婉娜 / 潘正龙 / 林平娜 / 周芷伊 / 郭燕华,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-27(中国大陆),,集数: 10,单集片长: 50分钟,,,我的白大褂,https://www.douban.com/doubanapp/dispatch?uri=/tv/35009755,腾讯视频,免费观看
7.8,4429人评价,24.6%,24.6%,23.4%,3.0%,1.2%,导演: 陈磊 / 史榕 / 陈丽萍 / 陈叶 / 陈奕斌,编剧: 梁泷予 / 邱蒙,蔡婉娜 / 潘正龙 / 林平娜 / 周芷伊 / 郭燕华,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-27(中国大陆),,集数: 10,单集片长: 50分钟,,,我的白大褂,https://www.douban.com/doubanapp/dispatch?uri=/tv/35009755,爱奇艺视频,免费观看
7.8,4429人评价,24.6%,24.6%,23.4%,3.0%,1.2%,导演: 陈磊 / 史榕 / 陈丽萍 / 陈叶 / 陈奕斌,编剧: 梁泷予 / 邱蒙,蔡婉娜 / 潘正龙 / 林平娜 / 周芷伊 / 郭燕华,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-27(中国大陆),,集数: 10,单集片长: 50分钟,,,我的白大褂,https://www.douban.com/doubanapp/dispatch?uri=/tv/35009755,哔哩哔哩,免费观看
8.7,23154人评价,47.5%,47.5%,12.0%,1.0%,0.2%,导演: 徐昊原,,尼格买提·热合曼 / 撒贝宁 / 蔡明 / 倪萍 / 康辉 / 李梓萌 / 朱迅 / 张蕾 / 张小厚 / 秦昊 / 白举纲 / 那吾克热·玉素甫江 / 刘惜君 / 杨芸晴 / 符龙飞 / 宿羽阳 / 沙溢 / 金靖 / 刘胜瑛 / 李亚鹏 / 沈梦辰 / 王智 / 郁可唯 / 傅菁 / 艾热 / 柏松 / 王术一 / 王冠 / 刘昊源 / 阿不都沙拉木·阿不都热西提 / 玉素甫江·克依木 / 古丽迪娅尔 / 阿尔曼 / 阿不拉江更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-11-04(中国大陆),季数: 2,集数: 12,单集片长: 60分钟,,,你好生活 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35243078,腾讯视频,VIP免费观看
8.7,23154人评价,47.5%,47.5%,12.0%,1.0%,0.2%,导演: 徐昊原,,尼格买提·热合曼 / 撒贝宁 / 蔡明 / 倪萍 / 康辉 / 李梓萌 / 朱迅 / 张蕾 / 张小厚 / 秦昊 / 白举纲 / 那吾克热·玉素甫江 / 刘惜君 / 杨芸晴 / 符龙飞 / 宿羽阳 / 沙溢 / 金靖 / 刘胜瑛 / 李亚鹏 / 沈梦辰 / 王智 / 郁可唯 / 傅菁 / 艾热 / 柏松 / 王术一 / 王冠 / 刘昊源 / 阿不都沙拉木·阿不都热西提 / 玉素甫江·克依木 / 古丽迪娅尔 / 阿尔曼 / 阿不拉江更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-11-04(中国大陆),季数: 2,集数: 12,单集片长: 60分钟,,,你好生活 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35243078,央视频,免费观看
8.7,23154人评价,47.5%,47.5%,12.0%,1.0%,0.2%,导演: 徐昊原,,尼格买提·热合曼 / 撒贝宁 / 蔡明 / 倪萍 / 康辉 / 李梓萌 / 朱迅 / 张蕾 / 张小厚 / 秦昊 / 白举纲 / 那吾克热·玉素甫江 / 刘惜君 / 杨芸晴 / 符龙飞 / 宿羽阳 / 沙溢 / 金靖 / 刘胜瑛 / 李亚鹏 / 沈梦辰 / 王智 / 郁可唯 / 傅菁 / 艾热 / 柏松 / 王术一 / 王冠 / 刘昊源 / 阿不都沙拉木·阿不都热西提 / 玉素甫江·克依木 / 古丽迪娅尔 / 阿尔曼 / 阿不拉江更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-11-04(中国大陆),季数: 2,集数: 12,单集片长: 60分钟,,,你好生活 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35243078,哔哩哔哩,VIP免费观看
6.9,14823人评价,16.7%,16.7%,40.0%,10.0%,4.0%,导演: 陈戎晖 / 西臣,编剧: 琉森 / 东坡肉 / 陈新杰,李逸男 / 庄达菲 / 何泽远 / 王锐 / 郑妙 / 刘威龙 / 余昊洋 / 牟凤彬更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-04-22(中国大陆),,集数: 24,单集片长: 37分钟,又名: 突然回到18岁 / 突然回到十八岁 / Closer to You,IMDb: tt12199576,我的刺猬女孩,https://www.douban.com/doubanapp/dispatch?uri=/tv/34950406,优酷视频,VIP免费观看
8.6,7739人评价,42.7%,42.7%,9.4%,1.7%,0.5%,导演: 王威,编剧: 王威,,类型: 动画 / 纪录片 / 历史,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-28(中国大陆),,集数: 10,单集片长: 40分钟,,,大唐帝陵,https://www.douban.com/doubanapp/dispatch?uri=/tv/35136801,优酷视频,VIP免费观看
8.6,7739人评价,42.7%,42.7%,9.4%,1.7%,0.5%,导演: 王威,编剧: 王威,,类型: 动画 / 纪录片 / 历史,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-28(中国大陆),,集数: 10,单集片长: 40分钟,,,大唐帝陵,https://www.douban.com/doubanapp/dispatch?uri=/tv/35136801,哔哩哔哩,VIP免费观看
5.5,90584人评价,9.7%,9.7%,32.9%,23.8%,17.5%,导演: 徐兵,编剧: 徐兵,孙红雷 / 张鲁一 / 尹昉 / 万茜 / 李纯 / 胡静 / 秦汉 / 赵峥 / 张瑶 / 张晔子 / 刘奕 / 周冬雨 / 王劲松 / 孙筱钧 / 黄澄澄 / 雷佳 / 黄品沅 / 周一围 / 宋丹丹 / 李力 / 杨东 / 邓莎 / 李诚儒 / 洪剑涛 / 徐兵 / 洪洋 / 王兵 / 戚云鹏 / 姜宝成 / 梁天 / 刘飞 / 雨点 / 马德林 / 刘运娥 / 宛东顺 / 王浩丞更多...,类型: 剧情 / 战争,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-13(中国大陆),,集数: 70,单集片长: 44分钟,又名: New World,IMDb: tt11459562,新世界,https://www.douban.com/doubanapp/dispatch?uri=/tv/30329906,爱奇艺视频,VIP免费观看
5.5,90584人评价,9.7%,9.7%,32.9%,23.8%,17.5%,导演: 徐兵,编剧: 徐兵,孙红雷 / 张鲁一 / 尹昉 / 万茜 / 李纯 / 胡静 / 秦汉 / 赵峥 / 张瑶 / 张晔子 / 刘奕 / 周冬雨 / 王劲松 / 孙筱钧 / 黄澄澄 / 雷佳 / 黄品沅 / 周一围 / 宋丹丹 / 李力 / 杨东 / 邓莎 / 李诚儒 / 洪剑涛 / 徐兵 / 洪洋 / 王兵 / 戚云鹏 / 姜宝成 / 梁天 / 刘飞 / 雨点 / 马德林 / 刘运娥 / 宛东顺 / 王浩丞更多...,类型: 剧情 / 战争,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-13(中国大陆),,集数: 70,单集片长: 44分钟,又名: New World,IMDb: tt11459562,新世界,https://www.douban.com/doubanapp/dispatch?uri=/tv/30329906,腾讯视频,VIP免费观看
6.0,11860人评价,8.8%,8.8%,51.0%,16.7%,8.3%,导演: 林妍,编剧: 艾小图 / 清枫语 / 文漆,宋伊人 / 邓超元 / 王润泽 / 洪杉杉 / 何泽远 / 张研 / 陈柯帆 / 崔莉雅 / 李林谦 / 赵奂然 / 胡宇轩 / 张恒羽 / 钟嘉诚 / 林芷伊 / 张雅婷 / 赵麒 / 单思杰 / 贺开朗 / 孙晓伦 / 董博睿 / 刘慧 / 齐思钧 / 周岩 / 张展硕 / 韩姝妹更多...,类型: 剧情 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-17(中国大陆),,集数: 24,单集片长: 45分钟,,IMDb: tt13428278,我凭本事单身,https://www.douban.com/doubanapp/dispatch?uri=/tv/34453008,优酷视频,VIP免费观看
7.0,12566人评价,8.9%,8.9%,43.1%,5.8%,0.9%,导演: 林志华,编剧: 黄伟强 / 冯日进 / 钟若诗,王浩信 / 张振朗 / 蔡思贝 / 张曦雯 / 秦沛 / 简淑儿 / 姜丽文更多...,类型: 剧情,制片国家/地区: 中国大陆 / 中国香港,语言: 粤语 / 汉语普通话,2020-11-02(中国大陆),,集数: 28,单集片长: 43分钟,又名: 踩过界II / 盲侠大律师2,,盲侠大律师2020,https://www.douban.com/doubanapp/dispatch?uri=/tv/34928004,爱奇艺视频,VIP免费观看
3.2,96381人评价,6.6%,6.6%,6.8%,11.3%,71.7%,导演: 马进,编剧: 申捷,张一山 / 唐艺昕 / 张天阳 / 朱珠 / 杨祺如 / 郭泱 / 关芯 / 王伊瑶 / 钟丽丽 / 田雨 / 王阳 / 于荣光 / 刘天佐 / 王秀竹 / 李舒桐 / 周帅 / 魏健隆 / 刘超 / 海洋 / 郭峰 / 张磊 / 魏凯 / 黄小蕾 / 王翊豪 / 萧岱青 / 张喜前 / 甘雨 / 宁小花 / 曾柯琅 / 郭乙桓 / 魏子昕 / 任玉翔 / 刘金 / 王小伟 / 谢宁 / 付晓博 / 张凯 / 呈让 / 刘家华 / 杨凯淳 / 刘羽桐 / 许占伟 / 田锋 / 周仕祺 / 乌日根 / 于渊 / 黄超 / 孔祥海 / 陈永胜 / 吴树林 / 冯武生 / 于昕仡 / 陈鹏万里 / 柳彬 / 王岗岗 / 温丽琴 / 甘婷婷更多...,类型: 喜剧 / 武侠 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-11-15(中国大陆),,集数: 45,单集片长: 45分钟,,IMDb: tt13464458,鹿鼎记,https://www.douban.com/doubanapp/dispatch?uri=/tv/30337662,爱奇艺视频,VIP免费观看
3.2,96381人评价,6.6%,6.6%,6.8%,11.3%,71.7%,导演: 马进,编剧: 申捷,张一山 / 唐艺昕 / 张天阳 / 朱珠 / 杨祺如 / 郭泱 / 关芯 / 王伊瑶 / 钟丽丽 / 田雨 / 王阳 / 于荣光 / 刘天佐 / 王秀竹 / 李舒桐 / 周帅 / 魏健隆 / 刘超 / 海洋 / 郭峰 / 张磊 / 魏凯 / 黄小蕾 / 王翊豪 / 萧岱青 / 张喜前 / 甘雨 / 宁小花 / 曾柯琅 / 郭乙桓 / 魏子昕 / 任玉翔 / 刘金 / 王小伟 / 谢宁 / 付晓博 / 张凯 / 呈让 / 刘家华 / 杨凯淳 / 刘羽桐 / 许占伟 / 田锋 / 周仕祺 / 乌日根 / 于渊 / 黄超 / 孔祥海 / 陈永胜 / 吴树林 / 冯武生 / 于昕仡 / 陈鹏万里 / 柳彬 / 王岗岗 / 温丽琴 / 甘婷婷更多...,类型: 喜剧 / 武侠 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-11-15(中国大陆),,集数: 45,单集片长: 45分钟,,IMDb: tt13464458,鹿鼎记,https://www.douban.com/doubanapp/dispatch?uri=/tv/30337662,优酷视频,VIP免费观看
4.0,22973人评价,5.6%,5.6%,15.2%,27.2%,46.4%,导演: 扈耀之,编剧: 豆丁 / 易小草 / 杨立 / 耀之 / 倪婧,吴磊 / 宋祖儿 / 王俊凯 / 郭俊辰 / 张龄心 / 郑凯 / 高一仁 / 刘琳 / 元华 / 宣言 / 章煜奇 / 刘金山更多...,类型: 奇幻 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-02-09(中国大陆),,集数: 45,单集片长: 46分钟,又名: 山海经之上古密约,IMDb: tt11845906,上古密约,https://www.douban.com/doubanapp/dispatch?uri=/tv/30401241,爱奇艺视频,VIP免费观看
4.0,22973人评价,5.6%,5.6%,15.2%,27.2%,46.4%,导演: 扈耀之,编剧: 豆丁 / 易小草 / 杨立 / 耀之 / 倪婧,吴磊 / 宋祖儿 / 王俊凯 / 郭俊辰 / 张龄心 / 郑凯 / 高一仁 / 刘琳 / 元华 / 宣言 / 章煜奇 / 刘金山更多...,类型: 奇幻 / 古装,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-02-09(中国大陆),,集数: 45,单集片长: 46分钟,又名: 山海经之上古密约,IMDb: tt11845906,上古密约,https://www.douban.com/doubanapp/dispatch?uri=/tv/30401241,芒果TV,免费观看
5.8,8557人评价,6.8%,6.8%,45.3%,24.2%,7.5%,导演: 林清振,编剧: 周淼 / 王佳璐,季肖冰 / 张雅钦 / 李明德 / 周开开 / 许伟豪 / 杨雨潼 / 马栗更多...,类型: 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-11-19(中国大陆),,集数: 24,单集片长: 38分钟,,IMDb: tt13517000,好想和你在一起,https://www.douban.com/doubanapp/dispatch?uri=/tv/34432268,腾讯视频,VIP免费观看
5.8,8557人评价,6.8%,6.8%,45.3%,24.2%,7.5%,导演: 林清振,编剧: 周淼 / 王佳璐,季肖冰 / 张雅钦 / 李明德 / 周开开 / 许伟豪 / 杨雨潼 / 马栗更多...,类型: 喜剧 / 爱情,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-11-19(中国大陆),,集数: 24,单集片长: 38分钟,,IMDb: tt13517000,好想和你在一起,https://www.douban.com/doubanapp/dispatch?uri=/tv/34432268,芒果TV,免费观看
6.6,121951人评价,25.0%,25.0%,28.8%,14.7%,13.0%,导演: 陈辰,编剧: 邱子珏,谢霆锋 / 王俊凯 / 萧敬腾 / 陈嘉桦 / 李莎旻子 / 邓紫棋更多...,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-14(中国大陆),,集数: 10,单集片长: 80分钟,又名: 我们的乐队-乐队无限公司,,我们的乐队,https://www.douban.com/doubanapp/dispatch?uri=/tv/34820048,芒果TV,VIP免费观看
8.8,16976人评价,50.7%,50.7%,10.0%,0.8%,0.3%,导演: 余乐,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-05-21(中国大陆),,集数: 10,单集片长: 50分钟,又名: 航拍中国 第三季 —— 一同飞越 / Aerial China Season 3 / 航拍中国：一同飞越,,航拍中国 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/30480830,腾讯视频,免费观看
8.8,16976人评价,50.7%,50.7%,10.0%,0.8%,0.3%,导演: 余乐,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-05-21(中国大陆),,集数: 10,单集片长: 50分钟,又名: 航拍中国 第三季 —— 一同飞越 / Aerial China Season 3 / 航拍中国：一同飞越,,航拍中国 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/30480830,哔哩哔哩,VIP免费观看
8.8,16976人评价,50.7%,50.7%,10.0%,0.8%,0.3%,导演: 余乐,,,类型: 纪录片,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-05-21(中国大陆),,集数: 10,单集片长: 50分钟,又名: 航拍中国 第三季 —— 一同飞越 / Aerial China Season 3 / 航拍中国：一同飞越,,航拍中国 第三季,https://www.douban.com/doubanapp/dispatch?uri=/tv/30480830,央视频,VIP免费观看
6.3,54511人评价,8.7%,8.7%,47.5%,16.1%,4.3%,导演: 徐惠康 / 李亦翀,编剧: 徐子沅 / 李倩,韩东君 / 陈瑶 / 隋咏良 / 丁桥 / 檀健次 / 牛骏峰 / 叶青更多...,类型: 悬疑 / 奇幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-03(中国大陆),,集数: 28,单集片长: 40分钟,又名: 无心法师Ⅲ / 无心法师第三季,IMDb: tt11941020,无心法师3,https://www.douban.com/doubanapp/dispatch?uri=/tv/27114935,爱奇艺视频,VIP免费观看
6.3,54511人评价,8.7%,8.7%,47.5%,16.1%,4.3%,导演: 徐惠康 / 李亦翀,编剧: 徐子沅 / 李倩,韩东君 / 陈瑶 / 隋咏良 / 丁桥 / 檀健次 / 牛骏峰 / 叶青更多...,类型: 悬疑 / 奇幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-03(中国大陆),,集数: 28,单集片长: 40分钟,又名: 无心法师Ⅲ / 无心法师第三季,IMDb: tt11941020,无心法师3,https://www.douban.com/doubanapp/dispatch?uri=/tv/27114935,优酷视频,VIP免费观看
6.3,54511人评价,8.7%,8.7%,47.5%,16.1%,4.3%,导演: 徐惠康 / 李亦翀,编剧: 徐子沅 / 李倩,韩东君 / 陈瑶 / 隋咏良 / 丁桥 / 檀健次 / 牛骏峰 / 叶青更多...,类型: 悬疑 / 奇幻,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-03-03(中国大陆),,集数: 28,单集片长: 40分钟,又名: 无心法师Ⅲ / 无心法师第三季,IMDb: tt11941020,无心法师3,https://www.douban.com/doubanapp/dispatch?uri=/tv/27114935,腾讯视频,VIP免费观看
7.5,20575人评价,20.2%,20.2%,28.6%,5.8%,1.9%,导演: 沈乐平,编剧: 沈乐平,边江 / 锦鲤 / 北辰 / 凌飞 / 刘思岑 / 卢力峰更多...,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-07-05(中国大陆),,集数: 13,单集片长: 20分钟,又名: The Legend of FuYao / Tian Bao Fuyao Lu / Legend of Exorcism,,天宝伏妖录,https://www.douban.com/doubanapp/dispatch?uri=/tv/30409807,哔哩哔哩,VIP免费观看
4.4,16458人评价,2.0%,2.0%,28.3%,39.7%,25.2%,导演: 顾超峰,,吴亦凡 / 张靓颖 / 潘玮柏 / 周延 / 朴宰范,类型: 音乐 / 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-08-14(中国大陆),季数: 3,集数: 12,单集片长: 90分钟,又名: 中国新说唱3 / 中国新说唱 第三季 / 中国有嘻哈 第4季 / The Rap of China 2020,,中国新说唱 2020,https://www.douban.com/doubanapp/dispatch?uri=/tv/34822777,,
7.9,20278人评价,22.0%,22.0%,24.2%,2.5%,0.2%,导演: 王子,编剧: 师可 / 包若奇 / 陈天一,高伟光 / 辛芷蕾 / 高雄 / 左右,类型: 冒险,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-04-08(中国大陆),,集数: 6,单集片长: 10分钟,又名: 龙岭迷窟互动剧：最后的搬山道人,,龙岭迷窟之最后的搬山道人,https://www.douban.com/doubanapp/dispatch?uri=/tv/35022074,,
5.1,50022人评价,2.8%,2.8%,39.2%,24.7%,19.6%,导演: 孙亮亮,编剧: 李文妤,陈凯歌 / 尔冬升 / 赵薇 Wei Zhao / 郭敬明 / 大鹏 / 小彩旗 / 曹骏 / 丁程鑫 / 董思怡 / 费启鸣 / 郭晓婷 / 贺开朗 / 黄璐 / 黄梦莹 / 胡杏儿 / 黄奕 / 李嘉琦 / 刘芮麟 / 李溪芮 / 娄艺潇 / 李智楠 / 马伯骞 / 马苏 / 孟子义 / 倪虹洁 / 任敏 / 施柏宇 / 孙千 / 孙阳 / 唐一菲 / 陈宥维 / 何昶希 / 王楚然 / 王锵 / 王莎莎 / 王智 / 温峥嵘 / 晏紫东 / 杨志刚 / 张大大 / 张海宇 / 张铭恩 / 张月 / 张逸杰 / 邹元清更多...,类型: 真人秀,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-10-02(中国大陆),,集数: 10,,,,演员请就位 第二季,https://www.douban.com/doubanapp/dispatch?uri=/tv/35163988,腾讯视频,VIP免费观看
5.4,13671人评价,5.0%,5.0%,40.3%,25.0%,15.6%,导演: 李豪凌,,龙吟 / 谷江山 / 钱琛 / 歪歪 / 老鬼 / 吕思衡 / 孙路路 / 星潮 / 金弦 / 胡亚捷 / 郭浩然 / 张馨予 / 聂曦映 / 赵爽 / 赵熠彤 / 杨凯祺  / 陈麟灵 / 陈柳 / 高上 / 王靖扬更多...,类型: 动画,制片国家/地区: 中国大陆,语言: 汉语普通话,2020-01-18(中国大陆),,集数: 16,单集片长: 20分钟,,,仙王的日常生活,https://www.douban.com/doubanapp/dispatch?uri=/tv/30409803,哔哩哔哩,VIP免费观看
